Region,Comuna,Nacimientos,Fecha,Codigo region,Codigo comuna
Metropolitana,Talagante,10,2020-02-14,,
Metropolitana,Vitacura,13,2020-02-14,,
Metropolitana,Buin,8,2020-02-17,,
Metropolitana,Estación Central,23,2020-02-17,,
Metropolitana,Independencia,61,2020-02-17,,
Metropolitana,La Florida,22,2020-02-17,,
Metropolitana,Las Condes,17,2020-02-17,,
Metropolitana,Maipú,19,2020-02-17,,
Metropolitana,Melipilla,14,2020-02-17,,
Metropolitana,Ñuñoa,1,2020-02-17,,
Metropolitana,Peñaflor,1,2020-02-17,,
Metropolitana,Peñalolén,33,2020-02-17,,
Metropolitana,Providencia,32,2020-02-17,,
Metropolitana,Puente Alto,31,2020-02-17,,
Metropolitana,Quinta Normal,26,2020-02-17,,
Metropolitana,Recoleta,29,2020-02-17,,
Metropolitana,San Bernardo,37,2020-02-17,,
Metropolitana,San Miguel,32,2020-02-17,,
Metropolitana,San Ramón,24,2020-02-17,,
Metropolitana,Santiago,68,2020-02-17,,
Metropolitana,Talagante,8,2020-02-17,,
Metropolitana,Vitacura,32,2020-02-17,,
Metropolitana,Buin,2,2020-02-18,,
Metropolitana,Estación Central,12,2020-02-18,,
Metropolitana,Independencia,45,2020-02-18,,
Metropolitana,La Florida,25,2020-02-18,,
Metropolitana,Las Condes,10,2020-02-18,,
Metropolitana,Maipú,7,2020-02-18,,
Metropolitana,Melipilla,6,2020-02-18,,
Metropolitana,Ñuñoa,4,2020-02-18,,
Metropolitana,Peñalolén,14,2020-02-18,,
Metropolitana,Providencia,28,2020-02-18,,
Metropolitana,Puente Alto,11,2020-02-18,,
Metropolitana,Quinta Normal,9,2020-02-18,,
Metropolitana,Recoleta,16,2020-02-18,,
Metropolitana,San Bernardo,13,2020-02-18,,
Metropolitana,San Miguel,13,2020-02-18,,
Metropolitana,San Ramón,7,2020-02-18,,
Metropolitana,Santiago,80,2020-02-18,,
Metropolitana,Talagante,3,2020-02-18,,
Metropolitana,Vitacura,10,2020-02-18,,
Metropolitana,Buin,1,2020-02-19,,
Metropolitana,Estación Central,13,2020-02-19,,
Metropolitana,Independencia,32,2020-02-19,,
Metropolitana,La Florida,23,2020-02-19,,
Metropolitana,Las Condes,13,2020-02-19,,
Metropolitana,Maipú,8,2020-02-19,,
Metropolitana,Melipilla,4,2020-02-19,,
Metropolitana,Ñuñoa,1,2020-02-19,,
Metropolitana,Peñalolén,15,2020-02-19,,
Metropolitana,Providencia,20,2020-02-19,,
Metropolitana,Puente Alto,8,2020-02-19,,
Metropolitana,Quinta Normal,13,2020-02-19,,
Metropolitana,Recoleta,8,2020-02-19,,
Metropolitana,San Bernardo,15,2020-02-19,,
Metropolitana,San Miguel,17,2020-02-19,,
Metropolitana,San Ramón,13,2020-02-19,,
Metropolitana,Santiago,59,2020-02-19,,
Metropolitana,Talagante,5,2020-02-19,,
Metropolitana,Vitacura,7,2020-02-19,,
Metropolitana,Buin,5,2020-02-20,,
Metropolitana,Estación Central,13,2020-02-20,,
Metropolitana,Huechuraba,1,2020-02-20,,
Metropolitana,Independencia,30,2020-02-20,,
Metropolitana,La Florida,17,2020-02-20,,
Metropolitana,Las Condes,14,2020-02-20,,
Metropolitana,Maipú,16,2020-02-20,,
Metropolitana,Melipilla,7,2020-02-20,,
Metropolitana,Ñuñoa,4,2020-02-20,,
Metropolitana,Peñalolén,15,2020-02-20,,
Metropolitana,Providencia,29,2020-02-20,,
Metropolitana,Puente Alto,4,2020-02-20,,
Metropolitana,Quinta Normal,9,2020-02-20,,
Metropolitana,Recoleta,14,2020-02-20,,
Metropolitana,San Bernardo,10,2020-02-20,,
Metropolitana,San Miguel,15,2020-02-20,,
Metropolitana,San Ramón,6,2020-02-20,,
Metropolitana,Santiago,51,2020-02-20,,
Metropolitana,Talagante,7,2020-02-20,,
Metropolitana,Vitacura,20,2020-02-20,,
Metropolitana,Buin,4,2020-02-21,,
Metropolitana,Estación Central,19,2020-02-21,,
Metropolitana,Independencia,33,2020-02-21,,
Metropolitana,La Florida,9,2020-02-21,,
Metropolitana,Las Condes,13,2020-02-21,,
Metropolitana,Maipú,13,2020-02-21,,
Metropolitana,Melipilla,8,2020-02-21,,
Metropolitana,Ñuñoa,4,2020-02-21,,
Metropolitana,Peñaflor,1,2020-02-21,,
Metropolitana,Peñalolén,17,2020-02-21,,
Metropolitana,Providencia,32,2020-02-21,,
Metropolitana,Puente Alto,13,2020-02-21,,
Metropolitana,Quinta Normal,4,2020-02-21,,
Metropolitana,Recoleta,26,2020-02-21,,
Metropolitana,San Bernardo,16,2020-02-21,,
Metropolitana,San Miguel,12,2020-02-21,,
Metropolitana,San Ramón,11,2020-02-21,,
Metropolitana,Santiago,52,2020-02-21,,
Metropolitana,Talagante,8,2020-02-21,,
Metropolitana,Vitacura,22,2020-02-21,,
Metropolitana,Buin,6,2020-02-24,,
Metropolitana,Estación Central,33,2020-02-24,,
Metropolitana,Independencia,37,2020-02-24,,
Metropolitana,La Florida,31,2020-02-24,,
Metropolitana,Las Condes,20,2020-02-24,,
Metropolitana,Maipú,15,2020-02-24,,
Metropolitana,Melipilla,12,2020-02-24,,
Metropolitana,Ñuñoa,8,2020-02-24,,
Metropolitana,Peñalolén,26,2020-02-24,,
Metropolitana,Providencia,34,2020-02-24,,
Metropolitana,Puente Alto,26,2020-02-24,,
Metropolitana,Quinta Normal,15,2020-02-24,,
Metropolitana,Recoleta,28,2020-02-24,,
Metropolitana,San Bernardo,30,2020-02-24,,
Metropolitana,San Miguel,29,2020-02-24,,
Metropolitana,San Ramón,27,2020-02-24,,
Metropolitana,Santiago,92,2020-02-24,,
Metropolitana,Talagante,6,2020-02-24,,
Metropolitana,Vitacura,26,2020-02-24,,
Metropolitana,Buin,2,2020-02-25,,
Metropolitana,Estación Central,13,2020-02-25,,
Metropolitana,Independencia,36,2020-02-25,,
Metropolitana,La Florida,19,2020-02-25,,
Metropolitana,La Pintana,1,2020-02-25,,
Metropolitana,Las Condes,6,2020-02-25,,
Metropolitana,Maipú,15,2020-02-25,,
Metropolitana,Melipilla,6,2020-02-25,,
Metropolitana,Ñuñoa,3,2020-02-25,,
Metropolitana,Peñaflor,1,2020-02-25,,
Metropolitana,Peñalolén,17,2020-02-25,,
Metropolitana,Providencia,24,2020-02-25,,
Metropolitana,Puente Alto,17,2020-02-25,,
Metropolitana,Quinta Normal,12,2020-02-25,,
Metropolitana,Recoleta,18,2020-02-25,,
Metropolitana,San Bernardo,11,2020-02-25,,
Metropolitana,San Miguel,17,2020-02-25,,
Metropolitana,San Ramón,10,2020-02-25,,
Metropolitana,Santiago,65,2020-02-25,,
Metropolitana,Talagante,3,2020-02-25,,
Metropolitana,Vitacura,15,2020-02-25,,
Metropolitana,Estación Central,22,2020-02-26,,
Metropolitana,Independencia,27,2020-02-26,,
Metropolitana,La Florida,22,2020-02-26,,
Metropolitana,Las Condes,16,2020-02-26,,
Metropolitana,Maipú,3,2020-02-26,,
Metropolitana,Melipilla,10,2020-02-26,,
Metropolitana,Ñuñoa,2,2020-02-26,,
Metropolitana,Peñalolén,12,2020-02-26,,
Metropolitana,Providencia,26,2020-02-26,,
Metropolitana,Puente Alto,20,2020-02-26,,
Metropolitana,Quinta Normal,11,2020-02-26,,
Metropolitana,Recoleta,21,2020-02-26,,
Metropolitana,San Bernardo,9,2020-02-26,,
Metropolitana,San Miguel,10,2020-02-26,,
Metropolitana,San Ramón,11,2020-02-26,,
Metropolitana,Santiago,58,2020-02-26,,
Metropolitana,Talagante,5,2020-02-26,,
Metropolitana,Vitacura,16,2020-02-26,,
Metropolitana,Buin,2,2020-02-27,,
Metropolitana,Estación Central,11,2020-02-27,,
Metropolitana,Independencia,30,2020-02-27,,
Metropolitana,La Florida,18,2020-02-27,,
Metropolitana,Las Condes,10,2020-02-27,,
Metropolitana,Maipú,13,2020-02-27,,
Metropolitana,Melipilla,2,2020-02-27,,
Metropolitana,Ñuñoa,4,2020-02-27,,
Metropolitana,Peñalolén,16,2020-02-27,,
Metropolitana,Providencia,23,2020-02-27,,
Metropolitana,Puente Alto,13,2020-02-27,,
Metropolitana,Quinta Normal,5,2020-02-27,,
Metropolitana,Recoleta,16,2020-02-27,,
Metropolitana,San Bernardo,18,2020-02-27,,
Metropolitana,San Miguel,7,2020-02-27,,
Metropolitana,San Ramón,10,2020-02-27,,
Metropolitana,Santiago,40,2020-02-27,,
Metropolitana,Talagante,3,2020-02-27,,
Metropolitana,Vitacura,9,2020-02-27,,
Metropolitana,Buin,4,2020-02-28,,
Metropolitana,Estación Central,14,2020-02-28,,
Metropolitana,Independencia,27,2020-02-28,,
Metropolitana,La Florida,26,2020-02-28,,
Metropolitana,Las Condes,20,2020-02-28,,
Metropolitana,Maipú,12,2020-02-28,,
Metropolitana,Melipilla,4,2020-02-28,,
Metropolitana,Peñalolén,18,2020-02-28,,
Metropolitana,Providencia,33,2020-02-28,,
Metropolitana,Puente Alto,12,2020-02-28,,
Metropolitana,Quinta Normal,5,2020-02-28,,
Metropolitana,Recoleta,18,2020-02-28,,
Metropolitana,San Bernardo,11,2020-02-28,,
Metropolitana,San Miguel,22,2020-02-28,,
Metropolitana,San Ramón,9,2020-02-28,,
Metropolitana,Santiago,57,2020-02-28,,
Metropolitana,Talagante,3,2020-02-28,,
Metropolitana,Vitacura,17,2020-02-28,,
Metropolitana,Buin,4,2020-03-02,,
Metropolitana,Estación Central,19,2020-03-02,,
Metropolitana,Independencia,44,2020-03-02,,
Metropolitana,La Florida,34,2020-03-02,,
Metropolitana,Lampa,1,2020-03-02,,
Metropolitana,Las Condes,21,2020-03-02,,
Metropolitana,Maipú,22,2020-03-02,,
Metropolitana,Melipilla,15,2020-03-02,,
Metropolitana,Ñuñoa,3,2020-03-02,,
Metropolitana,Peñalolén,37,2020-03-02,,
Metropolitana,Providencia,44,2020-03-02,,
Metropolitana,Puente Alto,25,2020-03-02,,
Metropolitana,Quinta Normal,15,2020-03-02,,
Metropolitana,Recoleta,26,2020-03-02,,
Metropolitana,San Bernardo,26,2020-03-02,,
Metropolitana,San Miguel,21,2020-03-02,,
Metropolitana,San Ramón,17,2020-03-02,,
Metropolitana,Santiago,81,2020-03-02,,
Metropolitana,Talagante,6,2020-03-02,,
Metropolitana,Vitacura,25,2020-03-02,,
Metropolitana,Buin,2,2020-03-03,,
Metropolitana,Estación Central,18,2020-03-03,,
Metropolitana,Independencia,33,2020-03-03,,
Metropolitana,La Florida,15,2020-03-03,,
Metropolitana,Las Condes,18,2020-03-03,,
Metropolitana,Maipú,11,2020-03-03,,
Metropolitana,Melipilla,7,2020-03-03,,
Metropolitana,Ñuñoa,6,2020-03-03,,
Metropolitana,Peñalolén,17,2020-03-03,,
Metropolitana,Providencia,18,2020-03-03,,
Metropolitana,Puente Alto,17,2020-03-03,,
Metropolitana,Quinta Normal,9,2020-03-03,,
Metropolitana,Recoleta,25,2020-03-03,,
Metropolitana,San Bernardo,16,2020-03-03,,
Metropolitana,San José De Maipo,1,2020-03-03,,
Metropolitana,San Miguel,14,2020-03-03,,
Metropolitana,San Ramón,11,2020-03-03,,
Metropolitana,Santiago,50,2020-03-03,,
Metropolitana,Talagante,7,2020-03-03,,
Metropolitana,Vitacura,11,2020-03-03,,
Metropolitana,Buin,2,2020-03-04,,
Metropolitana,Estación Central,15,2020-03-04,,
Metropolitana,Independencia,33,2020-03-04,,
Metropolitana,La Florida,23,2020-03-04,,
Metropolitana,Las Condes,9,2020-03-04,,
Metropolitana,Maipú,11,2020-03-04,,
Metropolitana,Melipilla,5,2020-03-04,,
Metropolitana,Ñuñoa,2,2020-03-04,,
Metropolitana,Peñaflor,1,2020-03-04,,
Metropolitana,Peñalolén,14,2020-03-04,,
Metropolitana,Providencia,23,2020-03-04,,
Metropolitana,Puente Alto,14,2020-03-04,,
Metropolitana,Quinta Normal,11,2020-03-04,,
Metropolitana,Recoleta,18,2020-03-04,,
Metropolitana,San Bernardo,7,2020-03-04,,
Metropolitana,San Miguel,9,2020-03-04,,
Metropolitana,San Ramón,12,2020-03-04,,
Metropolitana,Santiago,43,2020-03-04,,
Metropolitana,Talagante,5,2020-03-04,,
Metropolitana,Vitacura,12,2020-03-04,,
Metropolitana,Buin,10,2020-03-05,,
Metropolitana,Estación Central,19,2020-03-05,,
Metropolitana,Independencia,34,2020-03-05,,
Metropolitana,La Florida,24,2020-03-05,,
Metropolitana,Las Condes,12,2020-03-05,,
Metropolitana,Maipú,9,2020-03-05,,
Metropolitana,Melipilla,3,2020-03-05,,
Metropolitana,Ñuñoa,2,2020-03-05,,
Metropolitana,Peñaflor,1,2020-03-05,,
Metropolitana,Peñalolén,19,2020-03-05,,
Metropolitana,Providencia,30,2020-03-05,,
Metropolitana,Puente Alto,7,2020-03-05,,
Metropolitana,Quinta Normal,10,2020-03-05,,
Metropolitana,Recoleta,19,2020-03-05,,
Metropolitana,San Bernardo,14,2020-03-05,,
Metropolitana,San Miguel,4,2020-03-05,,
Metropolitana,San Ramón,7,2020-03-05,,
Metropolitana,Santiago,52,2020-03-05,,
Metropolitana,Talagante,4,2020-03-05,,
Metropolitana,Vitacura,11,2020-03-05,,
Metropolitana,Buin,7,2020-03-06,,
Metropolitana,Estación Central,24,2020-03-06,,
Metropolitana,Independencia,34,2020-03-06,,
Metropolitana,La Florida,20,2020-03-06,,
Metropolitana,Las Condes,16,2020-03-06,,
Metropolitana,Maipú,9,2020-03-06,,
Metropolitana,Melipilla,6,2020-03-06,,
Metropolitana,Ñuñoa,2,2020-03-06,,
Metropolitana,Peñalolén,18,2020-03-06,,
Metropolitana,Providencia,36,2020-03-06,,
Metropolitana,Puente Alto,13,2020-03-06,,
Metropolitana,Quinta Normal,14,2020-03-06,,
Metropolitana,Recoleta,23,2020-03-06,,
Metropolitana,San Bernardo,14,2020-03-06,,
Metropolitana,San Miguel,14,2020-03-06,,
Metropolitana,San Ramón,16,2020-03-06,,
Metropolitana,Santiago,64,2020-03-06,,
Metropolitana,Talagante,5,2020-03-06,,
Metropolitana,Vitacura,15,2020-03-06,,
Metropolitana,Buin,4,2020-03-09,,
Metropolitana,Estación Central,30,2020-03-09,,
Metropolitana,Independencia,52,2020-03-09,,
Metropolitana,La Florida,32,2020-03-09,,
Metropolitana,Las Condes,17,2020-03-09,,
Metropolitana,Maipú,19,2020-03-09,,
Metropolitana,Melipilla,19,2020-03-09,,
Metropolitana,Ñuñoa,3,2020-03-09,,
Metropolitana,Peñalolén,32,2020-03-09,,
Metropolitana,Providencia,42,2020-03-09,,
Metropolitana,Pudahuel,1,2020-03-09,,
Metropolitana,Puente Alto,41,2020-03-09,,
Metropolitana,Quinta Normal,18,2020-03-09,,
Metropolitana,Recoleta,33,2020-03-09,,
Metropolitana,San Bernardo,41,2020-03-09,,
Metropolitana,San Miguel,35,2020-03-09,,
Metropolitana,San Ramón,16,2020-03-09,,
Metropolitana,Santiago,87,2020-03-09,,
Metropolitana,Talagante,10,2020-03-09,,
Metropolitana,Vitacura,29,2020-03-09,,
Metropolitana,Buin,1,2020-03-10,,
Metropolitana,El Monte,1,2020-03-10,,
Metropolitana,Estación Central,15,2020-03-10,,
Metropolitana,Independencia,32,2020-03-10,,
Metropolitana,La Florida,23,2020-03-10,,
Metropolitana,Las Condes,10,2020-03-10,,
Metropolitana,Maipú,6,2020-03-10,,
Metropolitana,Melipilla,5,2020-03-10,,
Metropolitana,Ñuñoa,3,2020-03-10,,
Metropolitana,Peñalolén,15,2020-03-10,,
Metropolitana,Providencia,34,2020-03-10,,
Metropolitana,Puente Alto,25,2020-03-10,,
Metropolitana,Quinta Normal,16,2020-03-10,,
Metropolitana,Recoleta,19,2020-03-10,,
Metropolitana,San Bernardo,14,2020-03-10,,
Metropolitana,San Miguel,15,2020-03-10,,
Metropolitana,San Ramón,16,2020-03-10,,
Metropolitana,Santiago,61,2020-03-10,,
Metropolitana,Talagante,4,2020-03-10,,
Metropolitana,Tiltil,1,2020-03-10,,
Metropolitana,Vitacura,10,2020-03-10,,
Metropolitana,Buin,1,2020-03-11,,
Metropolitana,Estación Central,18,2020-03-11,,
Metropolitana,Independencia,21,2020-03-11,,
Metropolitana,La Florida,20,2020-03-11,,
Metropolitana,Las Condes,11,2020-03-11,,
Metropolitana,Maipú,11,2020-03-11,,
Metropolitana,Melipilla,3,2020-03-11,,
Metropolitana,Ñuñoa,3,2020-03-11,,
Metropolitana,Peñalolén,14,2020-03-11,,
Metropolitana,Providencia,30,2020-03-11,,
Metropolitana,Puente Alto,11,2020-03-11,,
Metropolitana,Quinta Normal,6,2020-03-11,,
Metropolitana,Recoleta,16,2020-03-11,,
Metropolitana,San Bernardo,17,2020-03-11,,
Metropolitana,San Miguel,13,2020-03-11,,
Metropolitana,San Ramón,10,2020-03-11,,
Metropolitana,Santiago,51,2020-03-11,,
Metropolitana,Talagante,2,2020-03-11,,
Metropolitana,Vitacura,11,2020-03-11,,
Metropolitana,Buin,3,2020-03-12,,
Metropolitana,Estación Central,18,2020-03-12,,
Metropolitana,Huechuraba,2,2020-03-12,,
Metropolitana,Independencia,22,2020-03-12,,
Metropolitana,La Florida,11,2020-03-12,,
Metropolitana,Las Condes,11,2020-03-12,,
Metropolitana,Maipú,10,2020-03-12,,
Metropolitana,Melipilla,6,2020-03-12,,
Metropolitana,Ñuñoa,2,2020-03-12,,
Metropolitana,Peñaflor,3,2020-03-12,,
Metropolitana,Peñalolén,15,2020-03-12,,
Metropolitana,Providencia,18,2020-03-12,,
Metropolitana,Puente Alto,9,2020-03-12,,
Metropolitana,Quinta Normal,6,2020-03-12,,
Metropolitana,Recoleta,21,2020-03-12,,
Metropolitana,San Bernardo,13,2020-03-12,,
Metropolitana,San Miguel,12,2020-03-12,,
Metropolitana,San Ramón,12,2020-03-12,,
Metropolitana,Santiago,38,2020-03-12,,
Metropolitana,Talagante,7,2020-03-12,,
Metropolitana,Vitacura,19,2020-03-12,,
Metropolitana,Buin,1,2020-03-13,,
Metropolitana,Calera De Tango,1,2020-03-13,,
Metropolitana,Colina,1,2020-03-13,,
Metropolitana,Estación Central,22,2020-03-13,,
Metropolitana,Independencia,33,2020-03-13,,
Metropolitana,La Florida,26,2020-03-13,,
Metropolitana,Las Condes,13,2020-03-13,,
Metropolitana,Maipú,10,2020-03-13,,
Metropolitana,Melipilla,8,2020-03-13,,
Metropolitana,Ñuñoa,5,2020-03-13,,
Metropolitana,Peñaflor,3,2020-03-13,,
Metropolitana,Peñalolén,11,2020-03-13,,
Metropolitana,Providencia,30,2020-03-13,,
Metropolitana,Puente Alto,15,2020-03-13,,
Metropolitana,Quinta Normal,3,2020-03-13,,
Metropolitana,Recoleta,18,2020-03-13,,
Metropolitana,San Bernardo,22,2020-03-13,,
Metropolitana,San Miguel,14,2020-03-13,,
Metropolitana,San Ramón,8,2020-03-13,,
Metropolitana,Santiago,66,2020-03-13,,
Metropolitana,Vitacura,10,2020-03-13,,
Metropolitana,Buin,5,2020-03-16,,
Metropolitana,Estación Central,24,2020-03-16,,
Metropolitana,Independencia,51,2020-03-16,,
Metropolitana,La Florida,34,2020-03-16,,
Metropolitana,Las Condes,32,2020-03-16,,
Metropolitana,Maipú,17,2020-03-16,,
Metropolitana,Melipilla,8,2020-03-16,,
Metropolitana,Ñuñoa,2,2020-03-16,,
Metropolitana,Peñaflor,3,2020-03-16,,
Metropolitana,Peñalolén,30,2020-03-16,,
Metropolitana,Providencia,40,2020-03-16,,
Metropolitana,Puente Alto,20,2020-03-16,,
Metropolitana,Quinta Normal,27,2020-03-16,,
Metropolitana,Recoleta,40,2020-03-16,,
Metropolitana,San Bernardo,24,2020-03-16,,
Metropolitana,San Miguel,24,2020-03-16,,
Metropolitana,San Ramón,11,2020-03-16,,
Metropolitana,Santiago,96,2020-03-16,,
Metropolitana,Talagante,17,2020-03-16,,
Metropolitana,Vitacura,30,2020-03-16,,
Metropolitana,Buin,1,2020-03-17,,
Metropolitana,Estación Central,9,2020-03-17,,
Metropolitana,Independencia,31,2020-03-17,,
Metropolitana,La Florida,14,2020-03-17,,
Metropolitana,Las Condes,10,2020-03-17,,
Metropolitana,Maipú,15,2020-03-17,,
Metropolitana,Melipilla,10,2020-03-17,,
Metropolitana,Ñuñoa,2,2020-03-17,,
Metropolitana,Peñaflor,2,2020-03-17,,
Metropolitana,Peñalolén,21,2020-03-17,,
Metropolitana,Providencia,27,2020-03-17,,
Metropolitana,Puente Alto,7,2020-03-17,,
Metropolitana,Quinta Normal,14,2020-03-17,,
Metropolitana,Recoleta,25,2020-03-17,,
Metropolitana,San Bernardo,13,2020-03-17,,
Metropolitana,San Miguel,12,2020-03-17,,
Metropolitana,San Ramón,7,2020-03-17,,
Metropolitana,Santiago,48,2020-03-17,,
Metropolitana,Talagante,9,2020-03-17,,
Metropolitana,Vitacura,17,2020-03-17,,
Metropolitana,Buin,1,2020-03-18,,
Metropolitana,Estación Central,11,2020-03-18,,
Metropolitana,Independencia,21,2020-03-18,,
Metropolitana,La Florida,18,2020-03-18,,
Metropolitana,Las Condes,12,2020-03-18,,
Metropolitana,Maipú,13,2020-03-18,,
Metropolitana,Melipilla,7,2020-03-18,,
Metropolitana,Ñuñoa,3,2020-03-18,,
Metropolitana,Peñaflor,1,2020-03-18,,
Metropolitana,Peñalolén,16,2020-03-18,,
Metropolitana,Providencia,18,2020-03-18,,
Metropolitana,Puente Alto,6,2020-03-18,,
Metropolitana,Quinta Normal,11,2020-03-18,,
Metropolitana,Recoleta,3,2020-03-18,,
Metropolitana,San Bernardo,15,2020-03-18,,
Metropolitana,San Miguel,9,2020-03-18,,
Metropolitana,San Ramón,9,2020-03-18,,
Metropolitana,Santiago,41,2020-03-18,,
Metropolitana,Talagante,3,2020-03-18,,
Metropolitana,Vitacura,19,2020-03-18,,
Metropolitana,Buin,2,2020-03-19,,
Metropolitana,Estación Central,10,2020-03-19,,
Metropolitana,Independencia,20,2020-03-19,,
Metropolitana,La Florida,18,2020-03-19,,
Metropolitana,Las Condes,14,2020-03-19,,
Metropolitana,Maipú,6,2020-03-19,,
Metropolitana,Melipilla,7,2020-03-19,,
Metropolitana,Ñuñoa,3,2020-03-19,,
Metropolitana,Padre Hurtado,1,2020-03-19,,
Metropolitana,Peñaflor,1,2020-03-19,,
Metropolitana,Peñalolén,12,2020-03-19,,
Metropolitana,Providencia,36,2020-03-19,,
Metropolitana,Puente Alto,5,2020-03-19,,
Metropolitana,Quilicura,1,2020-03-19,,
Metropolitana,Quinta Normal,5,2020-03-19,,
Metropolitana,Recoleta,9,2020-03-19,,
Metropolitana,San Bernardo,14,2020-03-19,,
Metropolitana,San Miguel,13,2020-03-19,,
Metropolitana,San Ramón,10,2020-03-19,,
Metropolitana,Santiago,39,2020-03-19,,
Metropolitana,Talagante,4,2020-03-19,,
Metropolitana,Vitacura,15,2020-03-19,,
Metropolitana,Alhué,1,2020-03-20,,
Metropolitana,Buin,3,2020-03-20,,
Metropolitana,Estación Central,8,2020-03-20,,
Metropolitana,Independencia,21,2020-03-20,,
Metropolitana,La Florida,25,2020-03-20,,
Metropolitana,Las Condes,10,2020-03-20,,
Metropolitana,Maipú,5,2020-03-20,,
Metropolitana,Melipilla,4,2020-03-20,,
Metropolitana,Ñuñoa,2,2020-03-20,,
Metropolitana,Peñalolén,14,2020-03-20,,
Metropolitana,Providencia,34,2020-03-20,,
Metropolitana,Puente Alto,21,2020-03-20,,
Metropolitana,Quinta Normal,8,2020-03-20,,
Metropolitana,Recoleta,31,2020-03-20,,
Metropolitana,San Bernardo,9,2020-03-20,,
Metropolitana,San Miguel,15,2020-03-20,,
Metropolitana,San Ramón,6,2020-03-20,,
Metropolitana,Santiago,52,2020-03-20,,
Metropolitana,Talagante,7,2020-03-20,,
Metropolitana,Vitacura,28,2020-03-20,,
Metropolitana,Buin,4,2020-03-23,,
Metropolitana,Estación Central,13,2020-03-23,,
Metropolitana,Huechuraba,1,2020-03-23,,
Metropolitana,Independencia,27,2020-03-23,,
Metropolitana,La Florida,25,2020-03-23,,
Metropolitana,Las Condes,20,2020-03-23,,
Metropolitana,Maipú,19,2020-03-23,,
Metropolitana,Melipilla,8,2020-03-23,,
Metropolitana,Ñuñoa,1,2020-03-23,,
Metropolitana,Peñaflor,1,2020-03-23,,
Metropolitana,Peñalolén,27,2020-03-23,,
Metropolitana,Providencia,48,2020-03-23,,
Metropolitana,Puente Alto,28,2020-03-23,,
Metropolitana,Quinta Normal,22,2020-03-23,,
Metropolitana,Recoleta,29,2020-03-23,,
Metropolitana,San Bernardo,23,2020-03-23,,
Metropolitana,San Miguel,17,2020-03-23,,
Metropolitana,San Ramón,17,2020-03-23,,
Metropolitana,Santiago,72,2020-03-23,,
Metropolitana,Talagante,5,2020-03-23,,
Metropolitana,Vitacura,17,2020-03-23,,
Metropolitana,Buin,3,2020-03-24,,
Metropolitana,Estación Central,9,2020-03-24,,
Metropolitana,Independencia,33,2020-03-24,,
Metropolitana,La Florida,19,2020-03-24,,
Metropolitana,Las Condes,9,2020-03-24,,
Metropolitana,Maipú,13,2020-03-24,,
Metropolitana,Melipilla,8,2020-03-24,,
Metropolitana,Ñuñoa,3,2020-03-24,,
Metropolitana,Peñalolén,16,2020-03-24,,
Metropolitana,Providencia,25,2020-03-24,,
Metropolitana,Puente Alto,8,2020-03-24,,
