Semana,Inicio_semana,Fin_semana,Cod_region_origen,Region_origen,Cod_region_destino,Region_destino,Origen,Destino,Operaciones,Pasajeros
14,2020-03-30,2020-04-05,4,Coquimbo,8,Biobío,La Serena,Concepción,1,94
14,2020-03-30,2020-04-05,4,Coquimbo,1,Tarapacá,La Serena,Pica,1,51
14,2020-03-30,2020-04-05,4,Coquimbo,13,Metropolitana,La Serena,Santiago,6,237
14,2020-03-30,2020-04-05,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,3,229
14,2020-03-30,2020-04-05,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,2,204
14,2020-03-30,2020-04-05,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,9,493
14,2020-03-30,2020-04-05,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,3,510
14,2020-03-30,2020-04-05,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,6,354
14,2020-03-30,2020-04-05,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,1,1
14,2020-03-30,2020-04-05,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,13,1521
14,2020-03-30,2020-04-05,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,5,371
14,2020-03-30,2020-04-05,13,Metropolitana,11,Aysén,Santiago,Balmaceda,2,121
14,2020-03-30,2020-04-05,13,Metropolitana,2,Antofagasta,Santiago,Calama,17,2050
14,2020-03-30,2020-04-05,13,Metropolitana,8,Biobío,Santiago,Concepción,10,725
14,2020-03-30,2020-04-05,13,Metropolitana,3,Atacama,Santiago,Copiapó,5,167
14,2020-03-30,2020-04-05,13,Metropolitana,1,Tarapacá,Santiago,Iquique,9,687
14,2020-03-30,2020-04-05,13,Metropolitana,4,Coquimbo,Santiago,La Serena,8,397
14,2020-03-30,2020-04-05,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,467
14,2020-03-30,2020-04-05,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,5,372
14,2020-03-30,2020-04-05,13,Metropolitana,9,Araucanía,Santiago,Temuco,5,171
14,2020-03-30,2020-04-05,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,1,43
14,2020-03-30,2020-04-05,9,Araucanía,13,Metropolitana,Temuco,Santiago,4,130
14,2020-03-30,2020-04-05,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,1,57
15,2020-04-06,2020-04-12,2,Antofagasta,8,Biobío,Antofagasta,Concepción,3,222
15,2020-04-06,2020-04-12,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,5,392
15,2020-04-06,2020-04-12,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,20,1544
15,2020-04-06,2020-04-12,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,8,238
15,2020-04-06,2020-04-12,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,7,180
15,2020-04-06,2020-04-12,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,15
15,2020-04-06,2020-04-12,11,Aysén,13,Metropolitana,Balmaceda,Santiago,7,179
15,2020-04-06,2020-04-12,2,Antofagasta,2,Antofagasta,Calama,Antofagasta,1,66
15,2020-04-06,2020-04-12,2,Antofagasta,8,Biobío,Calama,Concepción,5,639
15,2020-04-06,2020-04-12,2,Antofagasta,4,Coquimbo,Calama,La Serena,4,318
15,2020-04-06,2020-04-12,2,Antofagasta,13,Metropolitana,Calama,Santiago,21,2326
15,2020-04-06,2020-04-12,8,Biobío,2,Antofagasta,Concepción,Antofagasta,4,588
15,2020-04-06,2020-04-12,8,Biobío,2,Antofagasta,Concepción,Calama,5,536
15,2020-04-06,2020-04-12,8,Biobío,13,Metropolitana,Concepción,Santiago,10,614
15,2020-04-06,2020-04-12,3,Atacama,4,Coquimbo,Copiapó,La Serena,4,60
15,2020-04-06,2020-04-12,3,Atacama,13,Metropolitana,Copiapó,Santiago,3,108
15,2020-04-06,2020-04-12,1,Tarapacá,15,Arica y Parinacota,Iquique,Arica,1,15
15,2020-04-06,2020-04-12,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,133
15,2020-04-06,2020-04-12,1,Tarapacá,13,Metropolitana,Iquique,Santiago,13,777
15,2020-04-06,2020-04-12,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,1,182
15,2020-04-06,2020-04-12,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,8,471
15,2020-04-06,2020-04-12,4,Coquimbo,2,Antofagasta,La Serena,Calama,4,268
15,2020-04-06,2020-04-12,4,Coquimbo,3,Atacama,La Serena,Copiapó,4,72
15,2020-04-06,2020-04-12,4,Coquimbo,1,Tarapacá,La Serena,Iquique,1,53
15,2020-04-06,2020-04-12,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,124
15,2020-04-06,2020-04-12,4,Coquimbo,13,Metropolitana,La Serena,Santiago,8,233
15,2020-04-06,2020-04-12,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,6,211
15,2020-04-06,2020-04-12,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,3,174
15,2020-04-06,2020-04-12,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,10,367
15,2020-04-06,2020-04-12,10,Los Lagos,12,Magallanes,Puerto Montt,Puerto Natales,1,85
15,2020-04-06,2020-04-12,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,21
15,2020-04-06,2020-04-12,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,2,225
15,2020-04-06,2020-04-12,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,6,376
15,2020-04-06,2020-04-12,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,20,2090
15,2020-04-06,2020-04-12,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,3,177
15,2020-04-06,2020-04-12,13,Metropolitana,11,Aysén,Santiago,Balmaceda,1,68
15,2020-04-06,2020-04-12,13,Metropolitana,2,Antofagasta,Santiago,Calama,18,2407
15,2020-04-06,2020-04-12,13,Metropolitana,8,Biobío,Santiago,Concepción,7,227
15,2020-04-06,2020-04-12,13,Metropolitana,3,Atacama,Santiago,Copiapó,4,134
15,2020-04-06,2020-04-12,13,Metropolitana,1,Tarapacá,Santiago,Iquique,10,1086
15,2020-04-06,2020-04-12,13,Metropolitana,4,Coquimbo,Santiago,La Serena,13,427
15,2020-04-06,2020-04-12,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,95
15,2020-04-06,2020-04-12,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,10,561
15,2020-04-06,2020-04-12,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,5,250
15,2020-04-06,2020-04-12,13,Metropolitana,9,Araucanía,Santiago,Temuco,6,104
15,2020-04-06,2020-04-12,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,1,34
15,2020-04-06,2020-04-12,9,Araucanía,13,Metropolitana,Temuco,Santiago,6,149
15,2020-04-06,2020-04-12,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,1,18
15,2020-04-06,2020-04-12,12,Magallanes,10,Los Lagos,Puerto Natales,Puerto Montt,1,87
16,2020-04-13,2020-04-19,2,Antofagasta,8,Biobío,Antofagasta,Concepción,1,110
16,2020-04-13,2020-04-19,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,5,513
16,2020-04-13,2020-04-19,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,20,1793
16,2020-04-13,2020-04-19,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,8,311
16,2020-04-13,2020-04-19,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,7,141
16,2020-04-13,2020-04-19,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,6
16,2020-04-13,2020-04-19,11,Aysén,13,Metropolitana,Balmaceda,Santiago,7,182
16,2020-04-13,2020-04-19,2,Antofagasta,8,Biobío,Calama,Concepción,5,755
16,2020-04-13,2020-04-19,2,Antofagasta,1,Tarapacá,Calama,Iquique,1,37
16,2020-04-13,2020-04-19,2,Antofagasta,4,Coquimbo,Calama,La Serena,4,338
16,2020-04-13,2020-04-19,2,Antofagasta,13,Metropolitana,Calama,Santiago,17,2200
16,2020-04-13,2020-04-19,8,Biobío,2,Antofagasta,Concepción,Antofagasta,2,253
16,2020-04-13,2020-04-19,8,Biobío,2,Antofagasta,Concepción,Calama,6,729
16,2020-04-13,2020-04-19,8,Biobío,12,Magallanes,Concepción,Punta Arenas,1,3
16,2020-04-13,2020-04-19,8,Biobío,13,Metropolitana,Concepción,Santiago,7,279
16,2020-04-13,2020-04-19,3,Atacama,4,Coquimbo,Copiapó,La Serena,7,200
16,2020-04-13,2020-04-19,1,Tarapacá,2,Antofagasta,Iquique,Calama,1,57
16,2020-04-13,2020-04-19,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,4
16,2020-04-13,2020-04-19,1,Tarapacá,13,Metropolitana,Iquique,Santiago,12,856
16,2020-04-13,2020-04-19,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,8,522
16,2020-04-13,2020-04-19,4,Coquimbo,2,Antofagasta,La Serena,Calama,4,292
16,2020-04-13,2020-04-19,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,147
16,2020-04-13,2020-04-19,4,Coquimbo,13,Metropolitana,La Serena,Santiago,9,273
16,2020-04-13,2020-04-19,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,7,180
16,2020-04-13,2020-04-19,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,3,181
16,2020-04-13,2020-04-19,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,9,537
16,2020-04-13,2020-04-19,10,Los Lagos,12,Magallanes,Puerto Montt,Puerto Natales,1,92
16,2020-04-13,2020-04-19,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,14
16,2020-04-13,2020-04-19,12,Magallanes,8,Biobío,Punta Arenas,Concepción,1,1
16,2020-04-13,2020-04-19,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,1,3
16,2020-04-13,2020-04-19,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,3,252
16,2020-04-13,2020-04-19,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,9,365
16,2020-04-13,2020-04-19,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,18,1966
16,2020-04-13,2020-04-19,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,1,59
16,2020-04-13,2020-04-19,13,Metropolitana,2,Antofagasta,Santiago,Calama,18,2524
16,2020-04-13,2020-04-19,13,Metropolitana,8,Biobío,Santiago,Concepción,10,494
16,2020-04-13,2020-04-19,13,Metropolitana,1,Tarapacá,Santiago,Iquique,9,1099
16,2020-04-13,2020-04-19,13,Metropolitana,4,Coquimbo,Santiago,La Serena,13,793
16,2020-04-13,2020-04-19,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,100
16,2020-04-13,2020-04-19,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,10,758
16,2020-04-13,2020-04-19,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,5,195
16,2020-04-13,2020-04-19,13,Metropolitana,9,Araucanía,Santiago,Temuco,4,117
16,2020-04-13,2020-04-19,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,1,27
16,2020-04-13,2020-04-19,9,Araucanía,13,Metropolitana,Temuco,Santiago,4,94
16,2020-04-13,2020-04-19,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,1,29
16,2020-04-13,2020-04-19,12,Magallanes,10,Los Lagos,Puerto Natales,Puerto Montt,1,86
17,2020-04-20,2020-04-26,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,1,27
17,2020-04-20,2020-04-26,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,1,71
17,2020-04-20,2020-04-26,2,Antofagasta,8,Biobío,Antofagasta,Concepción,4,479
17,2020-04-20,2020-04-26,2,Antofagasta,1,Tarapacá,Antofagasta,Iquique,1,81
17,2020-04-20,2020-04-26,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,5,544
17,2020-04-20,2020-04-26,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,21,2107
17,2020-04-20,2020-04-26,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,1,26
17,2020-04-20,2020-04-26,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,7,227
17,2020-04-20,2020-04-26,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,7,234
17,2020-04-20,2020-04-26,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,14
17,2020-04-20,2020-04-26,11,Aysén,13,Metropolitana,Balmaceda,Santiago,6,129
17,2020-04-20,2020-04-26,2,Antofagasta,8,Biobío,Calama,Concepción,5,691
17,2020-04-20,2020-04-26,2,Antofagasta,4,Coquimbo,Calama,La Serena,7,819
17,2020-04-20,2020-04-26,2,Antofagasta,13,Metropolitana,Calama,Santiago,21,2661
17,2020-04-20,2020-04-26,8,Biobío,2,Antofagasta,Concepción,Antofagasta,4,581
17,2020-04-20,2020-04-26,8,Biobío,2,Antofagasta,Concepción,Calama,5,644
17,2020-04-20,2020-04-26,8,Biobío,12,Magallanes,Concepción,Punta Arenas,1,3
17,2020-04-20,2020-04-26,8,Biobío,13,Metropolitana,Concepción,Santiago,10,629
17,2020-04-20,2020-04-26,3,Atacama,4,Coquimbo,Copiapó,La Serena,7,264
17,2020-04-20,2020-04-26,1,Tarapacá,2,Antofagasta,Iquique,Antofagasta,1,46
17,2020-04-20,2020-04-26,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,3
17,2020-04-20,2020-04-26,1,Tarapacá,13,Metropolitana,Iquique,Santiago,15,1035
17,2020-04-20,2020-04-26,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,1,118
17,2020-04-20,2020-04-26,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,8,462
17,2020-04-20,2020-04-26,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,639
17,2020-04-20,2020-04-26,4,Coquimbo,8,Biobío,La Serena,Concepción,1,81
17,2020-04-20,2020-04-26,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,131
17,2020-04-20,2020-04-26,4,Coquimbo,13,Metropolitana,La Serena,Santiago,10,461
17,2020-04-20,2020-04-26,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,7,264
17,2020-04-20,2020-04-26,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,1,121
17,2020-04-20,2020-04-26,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,9,505
17,2020-04-20,2020-04-26,10,Los Lagos,9,Araucanía,Puerto Montt,Temuco,1,28
17,2020-04-20,2020-04-26,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,30
17,2020-04-20,2020-04-26,12,Magallanes,8,Biobío,Punta Arenas,Concepción,1,3
17,2020-04-20,2020-04-26,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,1,155
17,2020-04-20,2020-04-26,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,7,436
17,2020-04-20,2020-04-26,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,4
17,2020-04-20,2020-04-26,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,20,2389
17,2020-04-20,2020-04-26,13,Metropolitana,2,Antofagasta,Santiago,Calama,19,2516
17,2020-04-20,2020-04-26,13,Metropolitana,8,Biobío,Santiago,Concepción,9,376
17,2020-04-20,2020-04-26,13,Metropolitana,3,Atacama,Santiago,Copiapó,1,18
17,2020-04-20,2020-04-26,13,Metropolitana,1,Tarapacá,Santiago,Iquique,10,1272
17,2020-04-20,2020-04-26,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,2,417
17,2020-04-20,2020-04-26,13,Metropolitana,4,Coquimbo,Santiago,La Serena,18,1041
17,2020-04-20,2020-04-26,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,89
17,2020-04-20,2020-04-26,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,8,732
17,2020-04-20,2020-04-26,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,5,250
17,2020-04-20,2020-04-26,13,Metropolitana,9,Araucanía,Santiago,Temuco,5,215
17,2020-04-20,2020-04-26,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,1,37
17,2020-04-20,2020-04-26,9,Araucanía,10,Los Lagos,Temuco,Puerto Montt,2,69
17,2020-04-20,2020-04-26,9,Araucanía,13,Metropolitana,Temuco,Santiago,4,160
17,2020-04-20,2020-04-26,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,1,51
18,2020-04-27,2020-05-03,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,1,108
18,2020-04-27,2020-05-03,2,Antofagasta,8,Biobío,Antofagasta,Concepción,1,126
18,2020-04-27,2020-05-03,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,5,432
18,2020-04-27,2020-05-03,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,18,1669
18,2020-04-27,2020-05-03,15,Arica y Parinacota,1,Tarapacá,Arica,Iquique,1,22
18,2020-04-27,2020-05-03,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,4,142
18,2020-04-27,2020-05-03,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,4,212
18,2020-04-27,2020-05-03,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,4
18,2020-04-27,2020-05-03,11,Aysén,13,Metropolitana,Balmaceda,Santiago,3,201
18,2020-04-27,2020-05-03,2,Antofagasta,2,Antofagasta,Calama,Antofagasta,1,17
18,2020-04-27,2020-05-03,2,Antofagasta,8,Biobío,Calama,Concepción,5,694
18,2020-04-27,2020-05-03,2,Antofagasta,4,Coquimbo,Calama,La Serena,5,664
18,2020-04-27,2020-05-03,2,Antofagasta,13,Metropolitana,Calama,Santiago,17,1986
18,2020-04-27,2020-05-03,8,Biobío,2,Antofagasta,Concepción,Antofagasta,1,117
18,2020-04-27,2020-05-03,8,Biobío,2,Antofagasta,Concepción,Calama,5,608
18,2020-04-27,2020-05-03,8,Biobío,13,Metropolitana,Concepción,Santiago,5,371
18,2020-04-27,2020-05-03,3,Atacama,4,Coquimbo,Copiapó,La Serena,4,239
18,2020-04-27,2020-05-03,1,Tarapacá,15,Arica y Parinacota,Iquique,Arica,1,34
18,2020-04-27,2020-05-03,1,Tarapacá,4,Coquimbo,Iquique,La Serena,1,2
18,2020-04-27,2020-05-03,1,Tarapacá,13,Metropolitana,Iquique,Santiago,10,982
18,2020-04-27,2020-05-03,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,7,393
18,2020-04-27,2020-05-03,4,Coquimbo,2,Antofagasta,La Serena,Calama,5,419
18,2020-04-27,2020-05-03,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,157
18,2020-04-27,2020-05-03,4,Coquimbo,13,Metropolitana,La Serena,Santiago,5,208
18,2020-04-27,2020-05-03,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,4,249
18,2020-04-27,2020-05-03,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,3,375
18,2020-04-27,2020-05-03,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,5,350
18,2020-04-27,2020-05-03,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,20
18,2020-04-27,2020-05-03,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,2,336
18,2020-04-27,2020-05-03,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,4,373
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,16,1576
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Calama,17,1921
18,2020-04-27,2020-05-03,13,Metropolitana,8,Biobío,Santiago,Concepción,5,397
18,2020-04-27,2020-05-03,13,Metropolitana,1,Tarapacá,Santiago,Iquique,8,1113
18,2020-04-27,2020-05-03,13,Metropolitana,4,Coquimbo,Santiago,La Serena,10,607
18,2020-04-27,2020-05-03,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,97
18,2020-04-27,2020-05-03,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,639
18,2020-04-27,2020-05-03,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,3,236
18,2020-04-27,2020-05-03,13,Metropolitana,9,Araucanía,Santiago,Temuco,1,29
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,17,1656
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Calama,17,1921
18,2020-04-27,2020-05-03,13,Metropolitana,8,Biobío,Santiago,Concepción,5,397
18,2020-04-27,2020-05-03,13,Metropolitana,1,Tarapacá,Santiago,Iquique,8,1113
18,2020-04-27,2020-05-03,13,Metropolitana,4,Coquimbo,Santiago,La Serena,10,607
18,2020-04-27,2020-05-03,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,97
18,2020-04-27,2020-05-03,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,639
18,2020-04-27,2020-05-03,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,3,236
18,2020-04-27,2020-05-03,13,Metropolitana,9,Araucanía,Santiago,Temuco,1,29
18,2020-04-27,2020-05-03,9,Araucanía,13,Metropolitana,Temuco,Santiago,3,181
18,2020-04-27,2020-05-03,2,Antofagasta,8,Biobío,Antofagasta,Concepción,1,76
18,2020-04-27,2020-05-03,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,5,520
18,2020-04-27,2020-05-03,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,1,91
18,2020-04-27,2020-05-03,2,Antofagasta,8,Biobío,Calama,Concepción,1,101
18,2020-04-27,2020-05-03,2,Antofagasta,4,Coquimbo,Calama,La Serena,1,52
18,2020-04-27,2020-05-03,2,Antofagasta,13,Metropolitana,Calama,Santiago,7,723
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,4,549
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Calama,7,782
18,2020-04-27,2020-05-03,13,Metropolitana,8,Biobío,Santiago,Concepción,1,66
18,2020-04-27,2020-05-03,13,Metropolitana,1,Tarapacá,Santiago,Iquique,3,435
18,2020-04-27,2020-05-03,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,3,202
18,2020-04-27,2020-05-03,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,1,91
18,2020-04-27,2020-05-03,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,46
18,2020-04-27,2020-05-03,8,Biobío,2,Antofagasta,Concepción,Antofagasta,1,80
18,2020-04-27,2020-05-03,8,Biobío,2,Antofagasta,Concepción,Calama,1,74
18,2020-04-27,2020-05-03,8,Biobío,13,Metropolitana,Concepción,Santiago,1,76
18,2020-04-27,2020-05-03,1,Tarapacá,13,Metropolitana,Iquique,Santiago,3,294
18,2020-04-27,2020-05-03,4,Coquimbo,2,Antofagasta,La Serena,Calama,1,101
18,2020-04-27,2020-05-03,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,3,193
18,2020-04-27,2020-05-03,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,3,217
18,2020-04-27,2020-05-03,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,3,97
18,2020-04-27,2020-05-03,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,1,141
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,4,556
18,2020-04-27,2020-05-03,13,Metropolitana,2,Antofagasta,Santiago,Calama,8,857
18,2020-04-27,2020-05-03,13,Metropolitana,8,Biobío,Santiago,Concepción,1,66
18,2020-04-27,2020-05-03,13,Metropolitana,1,Tarapacá,Santiago,Iquique,3,422
18,2020-04-27,2020-05-03,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,3,202
18,2020-04-27,2020-05-03,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,1,91
18,2020-04-27,2020-05-03,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,46
18,2020-04-27,2020-05-03,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,72
19,2020-05-04,2020-05-10,2,Antofagasta,8,Biobío,Antofagasta,Concepción,5,613
19,2020-05-04,2020-05-10,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,6,359
19,2020-05-04,2020-05-10,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,29,2575
19,2020-05-04,2020-05-10,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,3,259
19,2020-05-04,2020-05-10,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,1,86
19,2020-05-04,2020-05-10,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,5
19,2020-05-04,2020-05-10,11,Aysén,13,Metropolitana,Balmaceda,Santiago,1,92
19,2020-05-04,2020-05-10,2,Antofagasta,8,Biobío,Calama,Concepción,7,763
19,2020-05-04,2020-05-10,2,Antofagasta,4,Coquimbo,Calama,La Serena,8,897
19,2020-05-04,2020-05-10,2,Antofagasta,13,Metropolitana,Calama,Santiago,26,3054
19,2020-05-04,2020-05-10,8,Biobío,2,Antofagasta,Concepción,Antofagasta,5,552
19,2020-05-04,2020-05-10,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,28,2541
19,2020-05-04,2020-05-10,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,2,246
19,2020-05-04,2020-05-10,13,Metropolitana,2,Antofagasta,Santiago,Calama,27,3098
19,2020-05-04,2020-05-10,13,Metropolitana,8,Biobío,Santiago,Concepción,8,521
19,2020-05-04,2020-05-10,13,Metropolitana,3,Atacama,Santiago,El Salvador,1,39
19,2020-05-04,2020-05-10,13,Metropolitana,1,Tarapacá,Santiago,Iquique,12,1529
19,2020-05-04,2020-05-10,13,Metropolitana,4,Coquimbo,Santiago,La Serena,11,446
19,2020-05-04,2020-05-10,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,100
19,2020-05-04,2020-05-10,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,638
19,2020-05-04,2020-05-10,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,2,440
19,2020-05-04,2020-05-10,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,87
19,2020-05-04,2020-05-10,8,Biobío,2,Antofagasta,Concepción,Calama,7,836
19,2020-05-04,2020-05-10,8,Biobío,1,Tarapacá,Concepción,Iquique,2,158
19,2020-05-04,2020-05-10,8,Biobío,13,Metropolitana,Concepción,Santiago,7,544
19,2020-05-04,2020-05-10,1,Tarapacá,8,Biobío,Iquique,Concepción,2,119
19,2020-05-04,2020-05-10,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,236
19,2020-05-04,2020-05-10,1,Tarapacá,13,Metropolitana,Iquique,Santiago,16,1278
19,2020-05-04,2020-05-10,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,8,383
19,2020-05-04,2020-05-10,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,690
19,2020-05-04,2020-05-10,4,Coquimbo,1,Tarapacá,La Serena,Iquique,2,115
19,2020-05-04,2020-05-10,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,154
19,2020-05-04,2020-05-10,4,Coquimbo,13,Metropolitana,La Serena,Santiago,7,296
19,2020-05-04,2020-05-10,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,1,81
19,2020-05-04,2020-05-10,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,2,124
19,2020-05-04,2020-05-10,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,6,490
