Año,Mes,Semana,Inicio_semana,Fin_semana,Cod_region_origen,Region_origen,Cod_region_destino,Region_destino,Origen,Destino,Operaciones,Pasajeros
2020,3,13,23-03-2020,29-03-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,23,1694
2020,3,13,23-03-2020,29-03-2020,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,2,612
2020,3,13,23-03-2020,29-03-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,3,273
2020,3,13,23-03-2020,29-03-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,7,830
2020,3,13,23-03-2020,29-03-2020,4,Coquimbo,1,Tarapacá,La Serena,Iquique,3,176
2020,3,13,23-03-2020,29-03-2020,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,90
2020,3,13,23-03-2020,29-03-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,14,813
2020,3,13,23-03-2020,29-03-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,5,499
2020,3,13,23-03-2020,29-03-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,5,716
2020,3,13,23-03-2020,29-03-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,14,1126
2020,3,13,23-03-2020,29-03-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,35
2020,3,13,23-03-2020,29-03-2020,12,Magallanes,8,Biobío,Punta Arenas,Concepción,2,270
2020,3,13,23-03-2020,29-03-2020,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,1,3
2020,3,13,23-03-2020,29-03-2020,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,1,6
2020,3,13,23-03-2020,29-03-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,3,534
2020,3,13,23-03-2020,29-03-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,17,1745
2020,3,13,23-03-2020,29-03-2020,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,1,1
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,23,2894
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,7,759
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,7,418
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,33,3998
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,18,1435
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,7,344
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,3,Atacama,Santiago,El Salvador,2,21
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,20,1379
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,1,1
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,16,774
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,75
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,16,845
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,11,806
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,9,440
2020,3,13,23-03-2020,29-03-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,2,55
2020,3,13,23-03-2020,29-03-2020,9,Araucanía,11,Aysén,Temuco,Balmaceda,1,106
2020,3,13,23-03-2020,29-03-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,8,466
2020,3,13,23-03-2020,29-03-2020,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,3,121
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,1,40
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,8,Biobío,Antofagasta,Concepción,2,274
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,2,188
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,8,963
2020,3,14,30-03-2020,05-04-2020,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,1,70
2020,3,14,30-03-2020,05-04-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,2,77
2020,3,14,30-03-2020,05-04-2020,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,24
2020,3,14,30-03-2020,05-04-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,2,78
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,2,Antofagasta,Calama,Antofagasta,1,99
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,8,Biobío,Calama,Concepción,3,551
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,1,184
2020,3,14,30-03-2020,05-04-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,9,1541
2020,3,14,30-03-2020,05-04-2020,8,Biobío,2,Antofagasta,Concepción,Antofagasta,2,208
2020,3,14,30-03-2020,05-04-2020,8,Biobío,2,Antofagasta,Concepción,Calama,2,262
2020,3,14,30-03-2020,05-04-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,2,142
2020,3,14,30-03-2020,05-04-2020,3,Atacama,13,Metropolitana,Copiapó,Santiago,1,62
2020,3,14,30-03-2020,05-04-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,5,238
2020,3,14,30-03-2020,05-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,5,322
2020,3,14,30-03-2020,05-04-2020,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,1,98
2020,3,14,30-03-2020,05-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,1,183
2020,3,14,30-03-2020,05-04-2020,4,Coquimbo,1,Tarapacá,La Serena,Pica,1,44
2020,3,14,30-03-2020,05-04-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,6,362
2020,3,14,30-03-2020,05-04-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,2,80
2020,3,14,30-03-2020,05-04-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,7
2020,3,14,30-03-2020,05-04-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,2,283
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,8,783
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,2,114
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,2,71
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,9,1258
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,2,134
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,3,102
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,5,351
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,7,852
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,3,95
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,3,246
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,2,137
2020,3,14,30-03-2020,05-04-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,2,34
2020,3,14,30-03-2020,05-04-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,2,64
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,1,121
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,4,294
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,16,1573
2020,4,14,30-03-2020,05-04-2020,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,1,31
2020,4,14,30-03-2020,05-04-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,5,267
2020,4,14,30-03-2020,05-04-2020,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,4,290
2020,4,14,30-03-2020,05-04-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,5,196
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,15,Arica y Parinacota,Calama,Arica,1,42
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,8,Biobío,Calama,Concepción,4,416
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,1,Tarapacá,Calama,Iquique,1,87
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,3,315
2020,4,14,30-03-2020,05-04-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,17,2225
2020,4,14,30-03-2020,05-04-2020,8,Biobío,2,Antofagasta,Concepción,Calama,2,30
2020,4,14,30-03-2020,05-04-2020,8,Biobío,4,Coquimbo,Concepción,La Serena,1,117
2020,4,14,30-03-2020,05-04-2020,8,Biobío,1,Tarapacá,Concepción,Pica,1,62
2020,4,14,30-03-2020,05-04-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,10,795
2020,4,14,30-03-2020,05-04-2020,3,Atacama,13,Metropolitana,Copiapó,Santiago,6,187
2020,4,14,30-03-2020,05-04-2020,1,Tarapacá,4,Coquimbo,Iquique,La Serena,3,79
2020,4,14,30-03-2020,05-04-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,11,635
2020,4,14,30-03-2020,05-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,3,243
2020,4,14,30-03-2020,05-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,3,423
2020,4,14,30-03-2020,05-04-2020,4,Coquimbo,8,Biobío,La Serena,Concepción,1,94
2020,4,14,30-03-2020,05-04-2020,4,Coquimbo,1,Tarapacá,La Serena,Pica,1,51
2020,4,14,30-03-2020,05-04-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,6,237
2020,4,14,30-03-2020,05-04-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,3,229
2020,4,14,30-03-2020,05-04-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,2,204
2020,4,14,30-03-2020,05-04-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,9,493
2020,4,14,30-03-2020,05-04-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,3,510
2020,4,14,30-03-2020,05-04-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,6,354
2020,4,14,30-03-2020,05-04-2020,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,1,1
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,13,1521
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,5,371
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,2,121
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,17,2050
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,10,725
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,5,167
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,9,687
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,8,397
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,6,467
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,5,372
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,5,171
2020,4,14,30-03-2020,05-04-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,1,43
2020,4,14,30-03-2020,05-04-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,4,130
2020,4,14,30-03-2020,05-04-2020,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,1,57
2020,4,15,06-04-2020,12-04-2020,2,Antofagasta,8,Biobío,Antofagasta,Concepción,3,222
2020,4,15,06-04-2020,12-04-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,5,392
2020,4,15,06-04-2020,12-04-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,20,1544
2020,4,15,06-04-2020,12-04-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,8,238
2020,4,15,06-04-2020,12-04-2020,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,7,180
2020,4,15,06-04-2020,12-04-2020,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,15
2020,4,15,06-04-2020,12-04-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,7,179
2020,4,15,06-04-2020,12-04-2020,2,Antofagasta,2,Antofagasta,Calama,Antofagasta,1,66
2020,4,15,06-04-2020,12-04-2020,2,Antofagasta,8,Biobío,Calama,Concepción,5,639
2020,4,15,06-04-2020,12-04-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,4,318
2020,4,15,06-04-2020,12-04-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,21,2326
2020,4,15,06-04-2020,12-04-2020,8,Biobío,2,Antofagasta,Concepción,Antofagasta,4,588
2020,4,15,06-04-2020,12-04-2020,8,Biobío,2,Antofagasta,Concepción,Calama,5,536
2020,4,15,06-04-2020,12-04-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,10,614
2020,4,15,06-04-2020,12-04-2020,3,Atacama,4,Coquimbo,Copiapó,La Serena,4,60
2020,4,15,06-04-2020,12-04-2020,3,Atacama,13,Metropolitana,Copiapó,Santiago,3,108
2020,4,15,06-04-2020,12-04-2020,1,Tarapacá,15,Arica y Parinacota,Iquique,Arica,1,15
2020,4,15,06-04-2020,12-04-2020,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,133
2020,4,15,06-04-2020,12-04-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,13,777
2020,4,15,06-04-2020,12-04-2020,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,1,182
2020,4,15,06-04-2020,12-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,8,471
2020,4,15,06-04-2020,12-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,4,268
2020,4,15,06-04-2020,12-04-2020,4,Coquimbo,3,Atacama,La Serena,Copiapó,4,72
2020,4,15,06-04-2020,12-04-2020,4,Coquimbo,1,Tarapacá,La Serena,Iquique,1,53
2020,4,15,06-04-2020,12-04-2020,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,124
2020,4,15,06-04-2020,12-04-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,8,233
2020,4,15,06-04-2020,12-04-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,6,211
2020,4,15,06-04-2020,12-04-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,3,174
2020,4,15,06-04-2020,12-04-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,10,367
2020,4,15,06-04-2020,12-04-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Puerto Natales,1,85
2020,4,15,06-04-2020,12-04-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,21
2020,4,15,06-04-2020,12-04-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,2,225
2020,4,15,06-04-2020,12-04-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,6,376
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,20,2090
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,3,177
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,1,68
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,18,2407
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,7,227
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,4,134
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,10,1086
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,13,427
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,95
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,10,561
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,5,250
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,6,104
2020,4,15,06-04-2020,12-04-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,1,34
2020,4,15,06-04-2020,12-04-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,6,149
2020,4,15,06-04-2020,12-04-2020,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,1,18
2020,4,15,06-04-2020,12-04-2020,12,Magallanes,10,Los Lagos,Puerto Natales,Puerto Montt,1,87
2020,4,16,13-04-2020,19-04-2020,2,Antofagasta,8,Biobío,Antofagasta,Concepción,1,110
2020,4,16,13-04-2020,19-04-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,5,513
2020,4,16,13-04-2020,19-04-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,20,1793
2020,4,16,13-04-2020,19-04-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,8,311
2020,4,16,13-04-2020,19-04-2020,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,7,141
2020,4,16,13-04-2020,19-04-2020,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,6
2020,4,16,13-04-2020,19-04-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,7,182
2020,4,16,13-04-2020,19-04-2020,2,Antofagasta,8,Biobío,Calama,Concepción,5,755
2020,4,16,13-04-2020,19-04-2020,2,Antofagasta,1,Tarapacá,Calama,Iquique,1,37
2020,4,16,13-04-2020,19-04-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,4,338
2020,4,16,13-04-2020,19-04-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,17,2200
2020,4,16,13-04-2020,19-04-2020,8,Biobío,2,Antofagasta,Concepción,Antofagasta,2,253
2020,4,16,13-04-2020,19-04-2020,8,Biobío,2,Antofagasta,Concepción,Calama,6,729
2020,4,16,13-04-2020,19-04-2020,8,Biobío,12,Magallanes,Concepción,Punta Arenas,1,3
2020,4,16,13-04-2020,19-04-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,7,279
2020,4,16,13-04-2020,19-04-2020,3,Atacama,4,Coquimbo,Copiapó,La Serena,7,200
2020,4,16,13-04-2020,19-04-2020,1,Tarapacá,2,Antofagasta,Iquique,Calama,1,57
2020,4,16,13-04-2020,19-04-2020,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,4
2020,4,16,13-04-2020,19-04-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,12,856
2020,4,16,13-04-2020,19-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,8,522
2020,4,16,13-04-2020,19-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,4,292
2020,4,16,13-04-2020,19-04-2020,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,147
2020,4,16,13-04-2020,19-04-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,9,273
2020,4,16,13-04-2020,19-04-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,7,180
2020,4,16,13-04-2020,19-04-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,3,181
2020,4,16,13-04-2020,19-04-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,9,537
2020,4,16,13-04-2020,19-04-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Puerto Natales,1,92
2020,4,16,13-04-2020,19-04-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,14
2020,4,16,13-04-2020,19-04-2020,12,Magallanes,8,Biobío,Punta Arenas,Concepción,1,1
2020,4,16,13-04-2020,19-04-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,1,3
2020,4,16,13-04-2020,19-04-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,3,252
2020,4,16,13-04-2020,19-04-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,9,365
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,18,1966
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,1,59
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,18,2524
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,10,494
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,9,1099
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,13,793
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,100
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,10,758
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,5,195
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,4,117
2020,4,16,13-04-2020,19-04-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,1,27
2020,4,16,13-04-2020,19-04-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,4,94
2020,4,16,13-04-2020,19-04-2020,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,1,29
2020,4,16,13-04-2020,19-04-2020,12,Magallanes,10,Los Lagos,Puerto Natales,Puerto Montt,1,86
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,1,27
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,2,Antofagasta,Antofagasta,Calama,1,71
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,8,Biobío,Antofagasta,Concepción,4,479
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,1,Tarapacá,Antofagasta,Iquique,1,81
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,5,544
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,21,2107
2020,4,17,20-04-2020,26-04-2020,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,1,26
2020,4,17,20-04-2020,26-04-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,7,227
2020,4,17,20-04-2020,26-04-2020,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,7,234
2020,4,17,20-04-2020,26-04-2020,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,14
2020,4,17,20-04-2020,26-04-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,6,129
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,8,Biobío,Calama,Concepción,5,691
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,7,819
2020,4,17,20-04-2020,26-04-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,21,2661
2020,4,17,20-04-2020,26-04-2020,8,Biobío,2,Antofagasta,Concepción,Antofagasta,4,581
2020,4,17,20-04-2020,26-04-2020,8,Biobío,2,Antofagasta,Concepción,Calama,5,644
2020,4,17,20-04-2020,26-04-2020,8,Biobío,12,Magallanes,Concepción,Punta Arenas,1,3
2020,4,17,20-04-2020,26-04-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,10,629
2020,4,17,20-04-2020,26-04-2020,3,Atacama,4,Coquimbo,Copiapó,La Serena,7,264
2020,4,17,20-04-2020,26-04-2020,1,Tarapacá,2,Antofagasta,Iquique,Antofagasta,1,46
2020,4,17,20-04-2020,26-04-2020,1,Tarapacá,4,Coquimbo,Iquique,La Serena,2,3
2020,4,17,20-04-2020,26-04-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,15,1035
2020,4,17,20-04-2020,26-04-2020,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,1,118
2020,4,17,20-04-2020,26-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,8,462
2020,4,17,20-04-2020,26-04-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,639
2020,4,17,20-04-2020,26-04-2020,4,Coquimbo,8,Biobío,La Serena,Concepción,1,81
2020,4,17,20-04-2020,26-04-2020,4,Coquimbo,1,Tarapacá,La Serena,Pica,3,131
2020,4,17,20-04-2020,26-04-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,10,461
2020,4,17,20-04-2020,26-04-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,7,264
2020,4,17,20-04-2020,26-04-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,1,121
2020,4,17,20-04-2020,26-04-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,9,505
2020,4,17,20-04-2020,26-04-2020,10,Los Lagos,9,Araucanía,Puerto Montt,Temuco,1,28
2020,4,17,20-04-2020,26-04-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,30
2020,4,17,20-04-2020,26-04-2020,12,Magallanes,8,Biobío,Punta Arenas,Concepción,1,3
2020,4,17,20-04-2020,26-04-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,1,155
2020,4,17,20-04-2020,26-04-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,7,436
2020,4,17,20-04-2020,26-04-2020,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,4
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,20,2389
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,19,2516
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,9,376
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,1,18
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,10,1272
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,2,417
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,18,1041
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,2,89
2020,4,17,20-04-2020,26-04-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,8,732
