Codigo region,Codigo comuna,Poblacion,Casos Confirmados,Fecha,Region ID,Region,Provincia ID,Provincia,Comuna ID,Comuna,Tasa
5,5502.0,53591,7,2020/04/06,5,Valparaíso,55,Quillota,5502,Calera,13.061894721128548
5,5502.0,53591,6,2020/03/30,5,Valparaíso,55,Quillota,5502,Calera,11.195909760967327
5,5302.0,16482,-,2020/04/01,5,Valparaíso,53,Los Andes,5302,Calle Larga,-
5,5302.0,16482,-,2020/04/10,5,Valparaíso,53,Los Andes,5302,Calle Larga,-
5,5302.0,16482,-,2020/04/08,5,Valparaíso,53,Los Andes,5302,Calle Larga,-
5,5302.0,16482,-,2020/04/03,5,Valparaíso,53,Los Andes,5302,Calle Larga,-
5,5302.0,16482,-,2020/04/06,5,Valparaíso,53,Los Andes,5302,Calle Larga,-
5,5302.0,16482,-,2020/03/30,5,Valparaíso,53,Los Andes,5302,Calle Larga,-
5,5603.0,25357,-,2020/04/01,5,Valparaíso,56,San Antonio,5603,Cartagena,-
5,5603.0,25357,-,2020/04/10,5,Valparaíso,56,San Antonio,5603,Cartagena,-
5,5603.0,25357,-,2020/04/08,5,Valparaíso,56,San Antonio,5603,Cartagena,-
5,5603.0,25357,-,2020/04/03,5,Valparaíso,56,San Antonio,5603,Cartagena,-
5,5603.0,25357,-,2020/04/06,5,Valparaíso,56,San Antonio,5603,Cartagena,-
5,5603.0,25357,-,2020/03/30,5,Valparaíso,56,San Antonio,5603,Cartagena,-
5,5102.0,29170,-,2020/04/01,5,Valparaíso,51,Valparaíso,5102,Casablanca,-
5,5102.0,29170,-,2020/04/10,5,Valparaíso,51,Valparaíso,5102,Casablanca,-
5,5102.0,29170,-,2020/04/08,5,Valparaíso,51,Valparaíso,5102,Casablanca,-
5,5102.0,29170,-,2020/04/03,5,Valparaíso,51,Valparaíso,5102,Casablanca,-
5,5102.0,29170,-,2020/04/06,5,Valparaíso,51,Valparaíso,5102,Casablanca,-
5,5102.0,29170,-,2020/03/30,5,Valparaíso,51,Valparaíso,5102,Casablanca,-
5,5702.0,15213,-,2020/04/01,5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,-
5,5702.0,15213,-,2020/04/10,5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,-
5,5702.0,15213,-,2020/04/08,5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,-
5,5702.0,15213,-,2020/04/03,5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,-
5,5702.0,15213,-,2020/04/06,5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,-
5,5702.0,15213,-,2020/03/30,5,Valparaíso,57,San Felipe de Aconcagua,5702,Catemu,-
5,5103.0,45889,-,2020/04/01,5,Valparaíso,51,Valparaíso,5103,Concón,-
5,5103.0,45889,-,2020/04/10,5,Valparaíso,51,Valparaíso,5103,Concón,-
5,5103.0,45889,-,2020/04/08,5,Valparaíso,51,Valparaíso,5103,Concón,-
5,5103.0,45889,7,2020/04/03,5,Valparaíso,51,Valparaíso,5103,Concón,15.25420035302578
5,5103.0,45889,7,2020/04/06,5,Valparaíso,51,Valparaíso,5103,Concón,15.25420035302578
5,5103.0,45889,-,2020/03/30,5,Valparaíso,51,Valparaíso,5103,Concón,-
5,5604.0,17742,-,2020/04/01,5,Valparaíso,56,San Antonio,5604,El Quisco,-
5,5604.0,17742,-,2020/04/10,5,Valparaíso,56,San Antonio,5604,El Quisco,-
5,5604.0,17742,-,2020/04/08,5,Valparaíso,56,San Antonio,5604,El Quisco,-
5,5604.0,17742,-,2020/04/03,5,Valparaíso,56,San Antonio,5604,El Quisco,-
5,5604.0,17742,-,2020/04/06,5,Valparaíso,56,San Antonio,5604,El Quisco,-
5,5604.0,17742,-,2020/03/30,5,Valparaíso,56,San Antonio,5604,El Quisco,-
5,5605.0,14338,-,2020/04/01,5,Valparaíso,56,San Antonio,5605,El Tabo,-
5,5605.0,14338,-,2020/04/10,5,Valparaíso,56,San Antonio,5605,El Tabo,-
5,5605.0,14338,-,2020/04/08,5,Valparaíso,56,San Antonio,5605,El Tabo,-
5,5605.0,14338,-,2020/04/03,5,Valparaíso,56,San Antonio,5605,El Tabo,-
5,5605.0,14338,-,2020/04/06,5,Valparaíso,56,San Antonio,5605,El Tabo,-
5,5605.0,14338,-,2020/03/30,5,Valparaíso,56,San Antonio,5605,El Tabo,-
5,5503.0,19099,-,2020/04/01,5,Valparaíso,55,Quillota,5503,Hijuelas,-
5,5503.0,19099,-,2020/04/10,5,Valparaíso,55,Quillota,5503,Hijuelas,-
5,5503.0,19099,-,2020/04/08,5,Valparaíso,55,Quillota,5503,Hijuelas,-
5,5503.0,19099,-,2020/04/03,5,Valparaíso,55,Quillota,5503,Hijuelas,-
5,5503.0,19099,-,2020/04/06,5,Valparaíso,55,Quillota,5503,Hijuelas,-
5,5503.0,19099,-,2020/03/30,5,Valparaíso,55,Quillota,5503,Hijuelas,-
5,5201.0,8277,5,2020/04/01,5,Valparaíso,52,Isla de Pascua,5201,Isla de Pascua,60.408360517095566
5,5201.0,8277,6,2020/04/10,5,Valparaíso,52,Isla de Pascua,5201,Isla de Pascua,72.49003262051468
5,5201.0,8277,5,2020/04/08,5,Valparaíso,52,Isla de Pascua,5201,Isla de Pascua,60.408360517095566
5,5201.0,8277,5,2020/04/03,5,Valparaíso,52,Isla de Pascua,5201,Isla de Pascua,60.408360517095566
5,5201.0,8277,5,2020/04/06,5,Valparaíso,52,Isla de Pascua,5201,Isla de Pascua,60.408360517095566
5,5201.0,8277,-,2020/03/30,5,Valparaíso,52,Isla de Pascua,5201,Isla de Pascua,-
5,5104.0,1033,-,2020/04/01,5,Valparaíso,51,Valparaíso,5104,Juan Fernández,-
5,5104.0,1033,-,2020/04/10,5,Valparaíso,51,Valparaíso,5104,Juan Fernández,-
5,5104.0,1033,-,2020/04/08,5,Valparaíso,51,Valparaíso,5104,Juan Fernández,-
5,5104.0,1033,-,2020/04/03,5,Valparaíso,51,Valparaíso,5104,Juan Fernández,-
5,5104.0,1033,-,2020/04/06,5,Valparaíso,51,Valparaíso,5104,Juan Fernández,-
5,5104.0,1033,-,2020/03/30,5,Valparaíso,51,Valparaíso,5104,Juan Fernández,-
5,5504.0,25321,-,2020/04/01,5,Valparaíso,55,Quillota,5504,La Cruz,-
5,5504.0,25321,-,2020/04/10,5,Valparaíso,55,Quillota,5504,La Cruz,-
5,5504.0,25321,-,2020/04/08,5,Valparaíso,55,Quillota,5504,La Cruz,-
5,5504.0,25321,-,2020/04/03,5,Valparaíso,55,Quillota,5504,La Cruz,-
5,5504.0,25321,-,2020/04/06,5,Valparaíso,55,Quillota,5504,La Cruz,-
5,5504.0,25321,-,2020/03/30,5,Valparaíso,55,Quillota,5504,La Cruz,-
5,5401.0,37739,-,2020/04/01,5,Valparaíso,54,Petorca,5401,La Ligua,-
5,5401.0,37739,-,2020/04/10,5,Valparaíso,54,Petorca,5401,La Ligua,-
5,5401.0,37739,-,2020/04/08,5,Valparaíso,54,Petorca,5401,La Ligua,-
5,5401.0,37739,-,2020/04/03,5,Valparaíso,54,Petorca,5401,La Ligua,-
5,5401.0,37739,-,2020/04/06,5,Valparaíso,54,Petorca,5401,La Ligua,-
5,5401.0,37739,-,2020/03/30,5,Valparaíso,54,Petorca,5401,La Ligua,-
5,5802.0,49931,-,2020/04/01,5,Valparaíso,58,Marga Marga,5802,Limache,-
5,5802.0,49931,7,2020/04/10,5,Valparaíso,58,Marga Marga,5802,Limache,14.019346698443853
5,5802.0,49931,5,2020/04/08,5,Valparaíso,58,Marga Marga,5802,Limache,10.013819070317037
5,5802.0,49931,-,2020/04/03,5,Valparaíso,58,Marga Marga,5802,Limache,-
5,5802.0,49931,4,2020/04/06,5,Valparaíso,58,Marga Marga,5802,Limache,8.01105525625363
5,5802.0,49931,-,2020/03/30,5,Valparaíso,58,Marga Marga,5802,Limache,-
5,5703.0,26533,-,2020/04/01,5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,-
5,5703.0,26533,-,2020/04/10,5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,-
5,5703.0,26533,-,2020/04/08,5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,-
5,5703.0,26533,-,2020/04/03,5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,-
5,5703.0,26533,-,2020/04/06,5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,-
5,5703.0,26533,-,2020/03/30,5,Valparaíso,57,San Felipe de Aconcagua,5703,Llaillay,-
5,5301.0,68093,-,2020/04/01,5,Valparaíso,53,Los Andes,5301,Los Andes,-
5,5301.0,68093,6,2020/04/10,5,Valparaíso,53,Los Andes,5301,Los Andes,8.811478419220771
5,5301.0,68093,6,2020/04/08,5,Valparaíso,53,Los Andes,5301,Los Andes,8.811478419220771
5,5301.0,68093,-,2020/04/03,5,Valparaíso,53,Los Andes,5301,Los Andes,-
5,5301.0,68093,-,2020/04/06,5,Valparaíso,53,Los Andes,5301,Los Andes,-
5,5301.0,68093,-,2020/03/30,5,Valparaíso,53,Los Andes,5301,Los Andes,-
5,5506.0,23490,-,2020/04/01,5,Valparaíso,55,Quillota,5506,Nogales,-
5,5506.0,23490,-,2020/04/10,5,Valparaíso,55,Quillota,5506,Nogales,-
5,5506.0,23490,-,2020/04/08,5,Valparaíso,55,Quillota,5506,Nogales,-
5,5506.0,23490,-,2020/04/03,5,Valparaíso,55,Quillota,5506,Nogales,-
5,5506.0,23490,-,2020/04/06,5,Valparaíso,55,Quillota,5506,Nogales,-
5,5506.0,23490,-,2020/03/30,5,Valparaíso,55,Quillota,5506,Nogales,-
5,5803.0,19266,-,2020/04/01,5,Valparaíso,58,Marga Marga,5803,Olmué,-
5,5803.0,19266,-,2020/04/10,5,Valparaíso,58,Marga Marga,5803,Olmué,-
5,5803.0,19266,-,2020/04/08,5,Valparaíso,58,Marga Marga,5803,Olmué,-
5,5803.0,19266,-,2020/04/03,5,Valparaíso,58,Marga Marga,5803,Olmué,-
5,5803.0,19266,-,2020/04/06,5,Valparaíso,58,Marga Marga,5803,Olmué,-
5,5803.0,19266,-,2020/03/30,5,Valparaíso,58,Marga Marga,5803,Olmué,-
5,5704.0,7633,-,2020/04/01,5,Valparaíso,57,San Felipe de Aconcagua,5704,Panquehue,-
5,5704.0,7633,-,2020/04/10,5,Valparaíso,57,San Felipe de Aconcagua,5704,Panquehue,-
5,5704.0,7633,-,2020/04/08,5,Valparaíso,57,San Felipe de Aconcagua,5704,Panquehue,-
5,5704.0,7633,-,2020/04/03,5,Valparaíso,57,San Felipe de Aconcagua,5704,Panquehue,-
5,5704.0,7633,-,2020/04/06,5,Valparaíso,57,San Felipe de Aconcagua,5704,Panquehue,-
5,5704.0,7633,-,2020/03/30,5,Valparaíso,57,San Felipe de Aconcagua,5704,Panquehue,-
5,5403.0,6201,-,2020/04/01,5,Valparaíso,54,Petorca,5403,Papudo,-
5,5403.0,6201,-,2020/04/10,5,Valparaíso,54,Petorca,5403,Papudo,-
5,5403.0,6201,-,2020/04/08,5,Valparaíso,54,Petorca,5403,Papudo,-
5,5403.0,6201,-,2020/04/03,5,Valparaíso,54,Petorca,5403,Papudo,-
5,5403.0,6201,-,2020/04/06,5,Valparaíso,54,Petorca,5403,Papudo,-
5,5403.0,6201,-,2020/03/30,5,Valparaíso,54,Petorca,5403,Papudo,-
5,5404.0,10558,-,2020/04/01,5,Valparaíso,54,Petorca,5404,Petorca,-
5,5404.0,10558,5,2020/04/10,5,Valparaíso,54,Petorca,5404,Petorca,47.35745406326956
5,5404.0,10558,4,2020/04/08,5,Valparaíso,54,Petorca,5404,Petorca,37.885963250615646
5,5404.0,10558,-,2020/04/03,5,Valparaíso,54,Petorca,5404,Petorca,-
5,5404.0,10558,5,2020/04/06,5,Valparaíso,54,Petorca,5404,Petorca,47.35745406326956
5,5404.0,10558,-,2020/03/30,5,Valparaíso,54,Petorca,5404,Petorca,-
5,5105.0,20071,-,2020/04/01,5,Valparaíso,51,Valparaíso,5105,Puchuncaví,-
5,5105.0,20071,-,2020/04/10,5,Valparaíso,51,Valparaíso,5105,Puchuncaví,-
5,5105.0,20071,-,2020/04/08,5,Valparaíso,51,Valparaíso,5105,Puchuncaví,-
5,5105.0,20071,-,2020/04/03,5,Valparaíso,51,Valparaíso,5105,Puchuncaví,-
5,5105.0,20071,-,2020/04/06,5,Valparaíso,51,Valparaíso,5105,Puchuncaví,-
5,5105.0,20071,-,2020/03/30,5,Valparaíso,51,Valparaíso,5105,Puchuncaví,-
5,5705.0,17645,-,2020/04/01,5,Valparaíso,57,San Felipe de Aconcagua,5705,Putaendo,-
5,5705.0,17645,-,2020/04/10,5,Valparaíso,57,San Felipe de Aconcagua,5705,Putaendo,-
5,5705.0,17645,-,2020/04/08,5,Valparaíso,57,San Felipe de Aconcagua,5705,Putaendo,-
5,5705.0,17645,-,2020/04/03,5,Valparaíso,57,San Felipe de Aconcagua,5705,Putaendo,-
5,5705.0,17645,-,2020/04/06,5,Valparaíso,57,San Felipe de Aconcagua,5705,Putaendo,-
5,5705.0,17645,-,2020/03/30,5,Valparaíso,57,San Felipe de Aconcagua,5705,Putaendo,-
5,5501.0,97572,7,2020/04/01,5,Valparaíso,55,Quillota,5501,Quillota,7.174189316607223
5,5501.0,97572,13,2020/04/10,5,Valparaíso,55,Quillota,5501,Quillota,13.3234944451277
5,5501.0,97572,13,2020/04/08,5,Valparaíso,55,Quillota,5501,Quillota,13.3234944451277
5,5501.0,97572,9,2020/04/03,5,Valparaíso,55,Quillota,5501,Quillota,9.223957692780715
5,5501.0,97572,9,2020/04/06,5,Valparaíso,55,Quillota,5501,Quillota,9.223957692780715
5,5501.0,97572,6,2020/03/30,5,Valparaíso,55,Quillota,5501,Quillota,6.149305128520477
5,5801.0,167085,10,2020/04/01,5,Valparaíso,58,Marga Marga,5801,Quilpué,5.984977705958046
5,5801.0,167085,18,2020/04/10,5,Valparaíso,58,Marga Marga,5801,Quilpué,10.772959870724481
5,5801.0,167085,15,2020/04/08,5,Valparaíso,58,Marga Marga,5801,Quilpué,8.977466558937069
5,5801.0,167085,11,2020/04/03,5,Valparaíso,58,Marga Marga,5801,Quilpué,6.58347547655385
5,5801.0,167085,12,2020/04/06,5,Valparaíso,58,Marga Marga,5801,Quilpué,7.181973247149655
5,5801.0,167085,11,2020/03/30,5,Valparaíso,58,Marga Marga,5801,Quilpué,6.58347547655385
5,5107.0,36135,-,2020/04/01,5,Valparaíso,51,Valparaíso,5107,Quintero,-
5,5107.0,36135,4,2020/04/10,5,Valparaíso,51,Valparaíso,5107,Quintero,11.069600110696001
5,5107.0,36135,-,2020/04/08,5,Valparaíso,51,Valparaíso,5107,Quintero,-
5,5107.0,36135,-,2020/04/03,5,Valparaíso,51,Valparaíso,5107,Quintero,-
5,5107.0,36135,-,2020/04/06,5,Valparaíso,51,Valparaíso,5107,Quintero,-
5,5107.0,36135,-,2020/03/30,5,Valparaíso,51,Valparaíso,5107,Quintero,-
5,5303.0,11263,-,2020/04/01,5,Valparaíso,53,Los Andes,5303,Rinconada,-
5,5303.0,11263,-,2020/04/10,5,Valparaíso,53,Los Andes,5303,Rinconada,-
5,5303.0,11263,-,2020/04/08,5,Valparaíso,53,Los Andes,5303,Rinconada,-
5,5303.0,11263,-,2020/04/03,5,Valparaíso,53,Los Andes,5303,Rinconada,-
5,5303.0,11263,-,2020/04/06,5,Valparaíso,53,Los Andes,5303,Rinconada,-
5,5303.0,11263,-,2020/03/30,5,Valparaíso,53,Los Andes,5303,Rinconada,-
5,5601.0,96761,4,2020/04/01,5,Valparaíso,56,San Antonio,5601,San Antonio,4.133896921280268
5,5601.0,96761,13,2020/04/10,5,Valparaíso,56,San Antonio,5601,San Antonio,13.435164994160871
5,5601.0,96761,9,2020/04/08,5,Valparaíso,56,San Antonio,5601,San Antonio,9.301268072880603
5,5601.0,96761,8,2020/04/03,5,Valparaíso,56,San Antonio,5601,San Antonio,8.267793842560536
5,5601.0,96761,9,2020/04/06,5,Valparaíso,56,San Antonio,5601,San Antonio,9.301268072880603
5,5601.0,96761,-,2020/03/30,5,Valparaíso,56,San Antonio,5601,San Antonio,-
5,5304.0,20643,-,2020/04/01,5,Valparaíso,53,Los Andes,5304,San Esteban,-
5,5304.0,20643,-,2020/04/10,5,Valparaíso,53,Los Andes,5304,San Esteban,-
5,5304.0,20643,-,2020/04/08,5,Valparaíso,53,Los Andes,5304,San Esteban,-
5,5304.0,20643,-,2020/04/03,5,Valparaíso,53,Los Andes,5304,San Esteban,-
5,5304.0,20643,-,2020/04/06,5,Valparaíso,53,Los Andes,5304,San Esteban,-
5,5304.0,20643,-,2020/03/30,5,Valparaíso,53,Los Andes,5304,San Esteban,-
5,5701.0,83494,-,2020/04/01,5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,-
5,5701.0,83494,6,2020/04/10,5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,7.186145112223633
5,5701.0,83494,6,2020/04/08,5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,7.186145112223633
5,5701.0,83494,5,2020/04/03,5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,5.98845426018636
5,5701.0,83494,5,2020/04/06,5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,5.98845426018636
5,5701.0,83494,-,2020/03/30,5,Valparaíso,57,San Felipe de Aconcagua,5701,San Felipe,-
5,5706.0,16367,-,2020/04/01,5,Valparaíso,57,San Felipe de Aconcagua,5706,Santa María,-
5,5706.0,16367,-,2020/04/10,5,Valparaíso,57,San Felipe de Aconcagua,5706,Santa María,-
5,5706.0,16367,-,2020/04/08,5,Valparaíso,57,San Felipe de Aconcagua,5706,Santa María,-
5,5706.0,16367,-,2020/04/03,5,Valparaíso,57,San Felipe de Aconcagua,5706,Santa María,-
5,5706.0,16367,-,2020/04/06,5,Valparaíso,57,San Felipe de Aconcagua,5706,Santa María,-
5,5706.0,16367,-,2020/03/30,5,Valparaíso,57,San Felipe de Aconcagua,5706,Santa María,-
5,5606.0,11934,-,2020/04/01,5,Valparaíso,56,San Antonio,5606,Santo Domingo,-
5,5606.0,11934,5,2020/04/10,5,Valparaíso,56,San Antonio,5606,Santo Domingo,41.897100720630135
5,5606.0,11934,5,2020/04/08,5,Valparaíso,56,San Antonio,5606,Santo Domingo,41.897100720630135
5,5606.0,11934,-,2020/04/03,5,Valparaíso,56,San Antonio,5606,Santo Domingo,-
5,5606.0,11934,-,2020/04/06,5,Valparaíso,56,San Antonio,5606,Santo Domingo,-
5,5606.0,11934,-,2020/03/30,5,Valparaíso,56,San Antonio,5606,Santo Domingo,-
5,5101.0,315732,26,2020/04/01,5,Valparaíso,51,Valparaíso,5101,Valparaíso,8.234832072770578
5,5101.0,315732,39,2020/04/10,5,Valparaíso,51,Valparaíso,5101,Valparaíso,12.352248109155866
5,5101.0,315732,36,2020/04/08,5,Valparaíso,51,Valparaíso,5101,Valparaíso,11.402075177682338
5,5101.0,315732,23,2020/04/03,5,Valparaíso,51,Valparaíso,5101,Valparaíso,7.284659141297049
5,5101.0,315732,26,2020/04/06,5,Valparaíso,51,Valparaíso,5101,Valparaíso,8.234832072770578
5,5101.0,315732,16,2020/03/30,5,Valparaíso,51,Valparaíso,5101,Valparaíso,5.067588967858817
5,5804.0,139310,8,2020/04/01,5,Valparaíso,58,Marga Marga,5804,Villa Alemana,5.742588471753643
5,5804.0,139310,12,2020/04/10,5,Valparaíso,58,Marga Marga,5804,Villa Alemana,8.613882707630465
5,5804.0,139310,12,2020/04/08,5,Valparaíso,58,Marga Marga,5804,Villa Alemana,8.613882707630465
5,5804.0,139310,11,2020/04/03,5,Valparaíso,58,Marga Marga,5804,Villa Alemana,7.8960591486612595
5,5804.0,139310,11,2020/04/06,5,Valparaíso,58,Marga Marga,5804,Villa Alemana,7.8960591486612595
5,5804.0,139310,6,2020/03/30,5,Valparaíso,58,Marga Marga,5804,Villa Alemana,4.306941353815232
5,5109.0,361371,38,2020/04/01,5,Valparaíso,51,Valparaíso,5109,Viña del Mar,10.515508992143808
5,5109.0,361371,69,2020/04/10,5,Valparaíso,51,Valparaíso,5109,Viña del Mar,19.09395053836639
5,5109.0,361371,66,2020/04/08,5,Valparaíso,51,Valparaíso,5109,Viña del Mar,18.26377877582872
5,5109.0,361371,47,2020/04/03,5,Valparaíso,51,Valparaíso,5109,Viña del Mar,13.006024279756815
5,5109.0,361371,53,2020/04/06,5,Valparaíso,51,Valparaíso,5109,Viña del Mar,14.666367804832154
5,5109.0,361371,29,2020/03/30,5,Valparaíso,51,Valparaíso,5109,Viña del Mar,8.0249937045308
5,5405.0,7994,0,2020/04/01,5,Valparaíso,54,Petorca,5405,Zapallar,0.0
5,5405.0,7994,-,2020/04/10,5,Valparaíso,54,Petorca,5405,Zapallar,-
5,5405.0,7994,-,2020/04/08,5,Valparaíso,54,Petorca,5405,Zapallar,-
5,5405.0,7994,-,2020/04/03,5,Valparaíso,54,Petorca,5405,Zapallar,-
5,5405.0,7994,-,2020/04/06,5,Valparaíso,54,Petorca,5405,Zapallar,-
5,5405.0,7994,-,2020/03/30,5,Valparaíso,54,Petorca,5405,Zapallar,-
13,13502.0,7405,-,2020/04/01,13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,-
13,13502.0,7405,-,2020/04/10,13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,-
13,13502.0,7405,-,2020/04/08,13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,-
13,13502.0,7405,-,2020/04/03,13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,-
13,13502.0,7405,-,2020/04/06,13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,-
13,13502.0,7405,-,2020/03/30,13,Metropolitana de Santiago,135,Melipilla,13502,Alhué,-
13,13402.0,109641,8,2020/04/01,13,Metropolitana de Santiago,134,Maipo,13402,Buin,7.296540527722294
13,13402.0,109641,29,2020/04/10,13,Metropolitana de Santiago,134,Maipo,13402,Buin,26.449959412993316
13,13402.0,109641,20,2020/04/08,13,Metropolitana de Santiago,134,Maipo,13402,Buin,18.241351319305736
13,13402.0,109641,14,2020/04/03,13,Metropolitana de Santiago,134,Maipo,13402,Buin,12.768945923514014
13,13402.0,109641,20,2020/04/06,13,Metropolitana de Santiago,134,Maipo,13402,Buin,18.241351319305736
13,13402.0,109641,7,2020/03/30,13,Metropolitana de Santiago,134,Maipo,13402,Buin,6.384472961757007
13,13403.0,28525,7,2020/04/01,13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,24.539877300613497
13,13403.0,28525,8,2020/04/10,13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,28.045574057843996
13,13403.0,28525,8,2020/04/08,13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,28.045574057843996
13,13403.0,28525,7,2020/04/03,13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,24.539877300613497
13,13403.0,28525,7,2020/04/06,13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,24.539877300613497
13,13403.0,28525,6,2020/03/30,13,Metropolitana de Santiago,134,Maipo,13403,Calera de Tango,21.034180543383
13,13102.0,88956,4,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,4.496605063177301
13,13102.0,88956,21,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,23.607176581680832
13,13102.0,88956,11,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,12.365663923737579
13,13102.0,88956,4,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,4.496605063177301
13,13102.0,88956,5,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,5.620756328971626
13,13102.0,88956,-,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13102,Cerrillos,-
13,13103.0,142465,21,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,14.740462569753975
13,13103.0,142465,42,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,29.48092513950795
13,13103.0,142465,36,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,25.269364405292528
13,13103.0,142465,26,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,18.250096514933492
13,13103.0,142465,31,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,21.759730460113012
13,13103.0,142465,19,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13103,Cerro Navia,13.336608991682168
13,13301.0,180353,39,2020/04/01,13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,21.62425909189201
13,13301.0,180353,66,2020/04/10,13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,36.594900001663405
13,13301.0,180353,62,2020/04/08,13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,34.377027274289865
13,13301.0,180353,47,2020/04/03,13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,26.060004546639092
13,13301.0,180353,50,2020/04/06,13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,27.723409092169245
13,13301.0,180353,32,2020/03/30,13,Metropolitana de Santiago,133,Chacabuco,13301,Colina,17.742981818988316
13,13104.0,139195,18,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,12.93149897625633
13,13104.0,139195,47,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,33.76558066022486
13,13104.0,139195,38,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,27.2998311720967
13,13104.0,139195,22,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,15.805165415424405
13,13104.0,139195,32,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,22.989331513344588
13,13104.0,139195,14,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13104,Conchalí,10.057832537088258
13,13503.0,36430,5,2020/04/01,13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,13.724951962668131
13,13503.0,36430,10,2020/04/10,13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,27.449903925336262
13,13503.0,36430,9,2020/04/08,13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,24.704913532802635
13,13503.0,36430,5,2020/04/03,13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,13.724951962668131
13,13503.0,36430,8,2020/04/06,13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,21.95992314026901
13,13503.0,36430,5,2020/03/30,13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,13.724951962668131
13,13105.0,172000,28,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,16.27906976744186
13,13105.0,172000,64,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,37.2093023255814
13,13105.0,172000,46,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,26.74418604651163
13,13105.0,172000,35,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,20.348837209302324
13,13105.0,172000,37,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,21.511627906976745
13,13105.0,172000,18,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13105,El Bosque,10.465116279069768
13,13602.0,40014,-,2020/04/01,13,Metropolitana de Santiago,136,Talagante,13602,El Monte,-
13,13602.0,40014,9,2020/04/10,13,Metropolitana de Santiago,136,Talagante,13602,El Monte,22.49212775528565
13,13602.0,40014,7,2020/04/08,13,Metropolitana de Santiago,136,Talagante,13602,El Monte,17.49387714299995
13,13602.0,40014,-,2020/04/03,13,Metropolitana de Santiago,136,Talagante,13602,El Monte,-
