Poblacion,Casos Confirmados,Fecha,Region ID,Region,Provincia ID,Provincia,Comuna ID,Comuna,Tasa
104403,18,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,17.24088388264705
104403,35,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,33.52394088292482
104403,32,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,30.65046023581698
104403,20,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,19.156537647385612
104403,25,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,23.945672059232013
104403,14,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13117,Lo Prado,13.409576353169928
134635,15,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13118,Macul,11.141233705945705
134635,43,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13118,Macul,31.93820329037769
134635,37,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13118,Macul,27.481709807999405
134635,23,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13118,Macul,17.083225015783416
134635,34,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13118,Macul,25.253463066810266
134635,10,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13118,Macul,7.427489137297137
578605,55,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13119,Maipú,9.505621278765306
578605,167,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13119,Maipú,28.862522791887383
578605,106,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13119,Maipú,18.31992464634768
578605,64,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13119,Maipú,11.061086578926902
578605,83,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13119,Maipú,14.344846657045826
578605,43,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13119,Maipú,7.431667545216512
14926,-,2020/04/01,13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,-
14926,-,2020/04/10,13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,-
14926,-,2020/04/08,13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,-
14926,-,2020/04/03,13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,-
14926,-,2020/04/06,13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,-
14926,-,2020/03/30,13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,-
141612,8,2020/04/01,13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,5.649238765076406
141612,16,2020/04/10,13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,11.298477530152812
141612,12,2020/04/08,13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,8.473858147614608
141612,9,2020/04/03,13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,6.355393610710957
141612,11,2020/04/06,13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,7.767703301980058
141612,6,2020/03/30,13,Metropolitana de Santiago,135,Melipilla,13501,Melipilla,4.236929073807304
250192,84,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,33.57421500287779
250192,155,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,61.952420541024495
250192,118,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,47.163778218328325
250192,93,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,37.1714523246147
250192,107,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,42.76715482509433
250192,67,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13120,Ñuñoa,26.779433395152523
74188,11,2020/04/01,13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,14.827195772901279
74188,20,2020/04/10,13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,26.958537768911413
74188,18,2020/04/08,13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,24.26268399202027
74188,14,2020/04/03,13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,18.87097643823799
74188,16,2020/04/06,13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,21.56683021512913
74188,10,2020/03/30,13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,13.479268884455706
82766,-,2020/04/01,13,Metropolitana de Santiago,134,Maipo,13404,Paine,-
82766,7,2020/04/10,13,Metropolitana de Santiago,134,Maipo,13404,Paine,8.457579199188073
82766,-,2020/04/08,13,Metropolitana de Santiago,134,Maipo,13404,Paine,-
82766,-,2020/04/03,13,Metropolitana de Santiago,134,Maipo,13404,Paine,-
82766,-,2020/04/06,13,Metropolitana de Santiago,134,Maipo,13404,Paine,-
82766,-,2020/03/30,13,Metropolitana de Santiago,134,Maipo,13404,Paine,-
107803,13,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,12.059033607599046
107803,36,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,33.3942469133512
107803,19,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,17.624741426490914
107803,13,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,12.059033607599046
107803,16,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,14.84188751704498
107803,7,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13121,Pedro Aguirre Cerda,6.493325788707179
101058,13,2020/04/01,13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,12.863899938649093
101058,20,2020/04/10,13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,19.790615290229372
101058,18,2020/04/08,13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,17.811553761206437
101058,13,2020/04/03,13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,12.863899938649093
101058,18,2020/04/06,13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,17.811553761206437
101058,10,2020/03/30,13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,9.895307645114686
266798,46,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,17.24150855703566
266798,98,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,36.731909534554234
266798,78,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,29.23560146627786
266798,54,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,20.24003178434621
266798,65,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,24.363001221898216
266798,31,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13122,Peñalolén,11.61927750582838
30433,-,2020/04/01,13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,-
30433,9,2020/04/10,13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,29.573160713698947
30433,4,2020/04/08,13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,13.143626983866199
30433,-,2020/04/03,13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,-
30433,4,2020/04/06,13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,13.143626983866199
30433,-,2020/03/30,13,Metropolitana de Santiago,132,Cordillera,13202,Pirque,-
157749,87,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13123,Providencia,55.150904284654736
157749,129,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13123,Providencia,81.77547876690186
157749,115,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13123,Providencia,72.90062060615281
157749,94,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13123,Providencia,59.58833336502926
157749,104,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13123,Providencia,65.92751776556429
157749,82,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13123,Providencia,51.98131208438722
253139,25,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,9.875996981895323
253139,67,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,26.467671911479464
253139,52,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,20.54207372234227
253139,32,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,12.641276136826013
253139,44,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,17.381754688135768
253139,17,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13124,Pudahuel,6.715677947688819
645909,58,2020/04/01,13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,8.979593100576087
645909,239,2020/04/10,13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,37.00211639720146
645909,166,2020/04/08,13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,25.70021473613156
645909,76,2020/04/03,13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,11.766363373168666
645909,119,2020/04/06,13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,18.42364791325094
645909,45,2020/03/30,13,Metropolitana de Santiago,132,Cordillera,13201,Puente Alto,6.966925681481447
254694,29,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,11.386212474577336
254694,79,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,31.017613292814122
254694,57,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,22.379796932789937
254694,33,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,12.956724540036278
254694,51,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,20.024028834601523
254694,17,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13125,Quilicura,6.674676278200507
136368,25,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,18.3327466854394
136368,69,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,50.59838085181274
136368,57,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,41.79866244280183
136368,35,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,25.665845359615158
136368,41,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,30.065704564120615
136368,21,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13126,Quinta Normal,15.399507215769095
190075,23,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,12.100486650006577
190075,61,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,32.09259502827831
190075,52,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,27.357621991319217
190075,32,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,16.83545968696567
190075,44,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,23.148757069577798
190075,17,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13127,Recoleta,8.943837958700513
160847,14,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13128,Renca,8.703923604419106
160847,28,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13128,Renca,17.407847208838213
160847,22,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13128,Renca,13.67759423551574
160847,18,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13128,Renca,11.190758919967422
160847,19,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13128,Renca,11.812467748854502
160847,9,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13128,Renca,5.595379459983711
334836,41,2020/04/01,13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,12.244800439618201
334836,117,2020/04/10,13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,34.94247930330072
334836,79,2020/04/08,13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,23.593639871459462
334836,53,2020/04/03,13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,15.828644470725967
334836,74,2020/04/06,13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,22.100371525164558
334836,32,2020/03/30,13,Metropolitana de Santiago,134,Maipo,13401,San Bernardo,9.556917416287376
103485,24,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,23.191766922742428
103485,52,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,50.24882833260859
103485,42,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,40.58559211479925
103485,28,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,27.057061409866165
103485,36,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,34.78765038411364
103485,13,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13129,San Joaquín,12.562207083152147
18644,-,2020/04/01,13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,-
18644,4,2020/04/10,13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,21.454623471358076
18644,-,2020/04/08,13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,-
18644,-,2020/04/03,13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,-
18644,-,2020/04/06,13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,-
18644,-,2020/03/30,13,Metropolitana de Santiago,132,Cordillera,13203,San José de Maipo,-
133059,32,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,24.04948180882165
133059,69,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,51.85669515027168
133059,56,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,42.08659316543789
133059,39,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,29.310305954501388
133059,49,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,36.825769019758155
133059,25,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13130,San Miguel,18.788657663141915
11953,-,2020/04/01,13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,-
11953,-,2020/04/10,13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,-
11953,-,2020/04/08,13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,-
11953,-,2020/04/03,13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,-
11953,-,2020/04/06,13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,-
11953,-,2020/03/30,13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,-
86510,6,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,6.935614379840481
86510,18,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,20.806843139521444
86510,12,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,13.871228759680962
86510,9,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,10.403421569760722
86510,9,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,10.403421569760722
86510,-,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13131,San Ramón,-
503147,156,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13101,Santiago,31.00485543986151
503147,321,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13101,Santiago,63.798452539715036
503147,271,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13101,Santiago,53.860998873092754
503147,173,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13101,Santiago,34.38358968651308
503147,234,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13101,Santiago,46.507283159792266
503147,127,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13101,Santiago,25.24113231322059
81838,5,2020/04/01,13,Metropolitana de Santiago,136,Talagante,13601,Talagante,6.1096312226594005
81838,18,2020/04/10,13,Metropolitana de Santiago,136,Talagante,13601,Talagante,21.99467240157384
81838,14,2020/04/08,13,Metropolitana de Santiago,136,Talagante,13601,Talagante,17.10696742344632
81838,6,2020/04/03,13,Metropolitana de Santiago,136,Talagante,13601,Talagante,7.33155746719128
81838,11,2020/04/06,13,Metropolitana de Santiago,136,Talagante,13601,Talagante,13.44118868985068
81838,-,2020/03/30,13,Metropolitana de Santiago,136,Talagante,13601,Talagante,-
21477,-,2020/04/01,13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,-
21477,4,2020/04/10,13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,18.62457512687992
21477,4,2020/04/08,13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,18.62457512687992
21477,-,2020/04/03,13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,-
21477,-,2020/04/06,13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,-
21477,-,2020/03/30,13,Metropolitana de Santiago,133,Chacabuco,13303,Tiltil,-
96774,90,2020/04/01,13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,93.000186000372
96774,119,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,122.96691260049187
96774,114,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,117.8002356004712
96774,100,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,103.33354000041334
96774,114,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,117.8002356004712
96774,83,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13132,Vitacura,85.76683820034307
15925,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6302,Chépica,-
15925,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6302,Chépica,-
15925,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6302,Chépica,-
15925,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6302,Chépica,-
15925,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6302,Chépica,-
15925,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6302,Chépica,-
37696,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6303,Chimbarongo,-
37696,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6303,Chimbarongo,-
37696,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6303,Chimbarongo,-
37696,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6303,Chimbarongo,-
37696,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6303,Chimbarongo,-
37696,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6303,Chimbarongo,-
14096,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6102,Codegua,-
14096,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6102,Codegua,-
14096,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6102,Codegua,-
14096,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6102,Codegua,-
14096,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6102,Codegua,-
14096,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6102,Codegua,-
7831,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6103,Coinco,-
7831,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6103,Coinco,-
7831,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6103,Coinco,-
7831,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6103,Coinco,-
7831,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6103,Coinco,-
7831,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6103,Coinco,-
21263,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6104,Coltauco,-
21263,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6104,Coltauco,-
21263,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6104,Coltauco,-
21263,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6104,Coltauco,-
21263,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6104,Coltauco,-
21263,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6104,Coltauco,-
22700,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6105,Doñihue,-
22700,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6105,Doñihue,-
22700,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6105,Doñihue,-
22700,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6105,Doñihue,-
22700,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6105,Doñihue,-
22700,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6105,Doñihue,-
36504,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6106,Graneros,-
36504,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6106,Graneros,-
36504,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6106,Graneros,-
36504,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6106,Graneros,-
36504,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6106,Graneros,-
36504,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6106,Graneros,-
3114,-,2020/04/01,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6202,La Estrella,-
3114,-,2020/04/10,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6202,La Estrella,-
3114,-,2020/04/08,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6202,La Estrella,-
3114,-,2020/04/03,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6202,La Estrella,-
3114,-,2020/04/06,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6202,La Estrella,-
3114,-,2020/03/30,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6202,La Estrella,-
26749,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6107,Las Cabras,-
26749,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6107,Las Cabras,-
26749,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6107,Las Cabras,-
26749,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6107,Las Cabras,-
26749,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6107,Las Cabras,-
26749,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6107,Las Cabras,-
6765,-,2020/04/01,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6203,Litueche,-
6765,-,2020/04/10,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6203,Litueche,-
6765,-,2020/04/08,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6203,Litueche,-
6765,-,2020/04/03,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6203,Litueche,-
6765,-,2020/04/06,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6203,Litueche,-
6765,-,2020/03/30,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6203,Litueche,-
7289,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6304,Lolol,-
7289,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6304,Lolol,-
7289,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6304,Lolol,-
7289,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6304,Lolol,-
7289,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6304,Lolol,-
7289,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6304,Lolol,-
59913,6,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6108,Machalí,10.014521055530519
59913,8,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6108,Machalí,13.352694740707358
59913,8,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6108,Machalí,13.352694740707358
59913,7,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6108,Machalí,11.68360789811894
59913,8,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6108,Machalí,13.352694740707358
59913,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6108,Machalí,-
14163,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6109,Malloa,-
14163,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6109,Malloa,-
14163,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6109,Malloa,-
14163,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6109,Malloa,-
14163,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6109,Malloa,-
14163,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6109,Malloa,-
7632,-,2020/04/01,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6204,Marchihue,-
7632,-,2020/04/10,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6204,Marchihue,-
7632,-,2020/04/08,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6204,Marchihue,-
7632,-,2020/04/03,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6204,Marchihue,-
7632,-,2020/04/06,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6204,Marchihue,-
7632,-,2020/03/30,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6204,Marchihue,-
27462,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6110,Mostazal,-
27462,-,2020/04/10,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6110,Mostazal,-
27462,-,2020/04/08,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6110,Mostazal,-
27462,-,2020/04/03,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6110,Mostazal,-
27462,-,2020/04/06,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6110,Mostazal,-
27462,-,2020/03/30,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6110,Mostazal,-
19141,-,2020/04/01,6,Libertador General Bernardo O'Higgins,63,Colchagua,6305,Nancagua,-
19141,-,2020/04/10,6,Libertador General Bernardo O'Higgins,63,Colchagua,6305,Nancagua,-
19141,-,2020/04/08,6,Libertador General Bernardo O'Higgins,63,Colchagua,6305,Nancagua,-
19141,-,2020/04/03,6,Libertador General Bernardo O'Higgins,63,Colchagua,6305,Nancagua,-
19141,-,2020/04/06,6,Libertador General Bernardo O'Higgins,63,Colchagua,6305,Nancagua,-
19141,-,2020/03/30,6,Libertador General Bernardo O'Higgins,63,Colchagua,6305,Nancagua,-
6904,-,2020/04/01,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6205,Navidad,-
6904,-,2020/04/10,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6205,Navidad,-
6904,-,2020/04/08,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6205,Navidad,-
6904,-,2020/04/03,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6205,Navidad,-
6904,-,2020/04/06,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6205,Navidad,-
6904,-,2020/03/30,6,Libertador General Bernardo O'Higgins,62,Cardenal Caro,6205,Navidad,-
14624,-,2020/04/01,6,Libertador General Bernardo O'Higgins,61,Cachapoal,6111,Olivar,-
