,Fecha,Origen,Destino,Viajes
10595,2020-03-11,Estacion Central,La Reina,1363
10596,2020-03-11,Estacion Central,Las Condes,11439
10597,2020-03-11,Estacion Central,Lo Barnechea,646
10598,2020-03-11,Estacion Central,Lo Espejo,1341
10599,2020-03-11,Estacion Central,Lo Prado,7185
10600,2020-03-11,Estacion Central,Macul,947
10601,2020-03-11,Estacion Central,Maipu,9643
10602,2020-03-11,Estacion Central,Nunoa,4010
10603,2020-03-11,Estacion Central,Pedro Aguirre Cerda,1628
10604,2020-03-11,Estacion Central,Penalolen,994
10605,2020-03-11,Estacion Central,Providencia,17712
10606,2020-03-11,Estacion Central,Pudahuel,2397
10607,2020-03-11,Estacion Central,Puente Alto,1605
10608,2020-03-11,Estacion Central,Quilicura,1507
10609,2020-03-11,Estacion Central,Quinta Normal,1987
10610,2020-03-11,Estacion Central,Recoleta,3826
10611,2020-03-11,Estacion Central,Renca,803
10612,2020-03-11,Estacion Central,San Bernardo,5538
10613,2020-03-11,Estacion Central,San Joaquin,564
10614,2020-03-11,Estacion Central,San Miguel,2381
10615,2020-03-11,Estacion Central,San Ramon,467
10616,2020-03-11,Estacion Central,Santiago,34958
10617,2020-03-11,Estacion Central,Vitacura,804
10618,2020-03-11,Huechuraba,Cerrillos,148
10619,2020-03-11,Huechuraba,Cerro Navia,65
10620,2020-03-11,Huechuraba,Conchali,1205
10621,2020-03-11,Huechuraba,El Bosque,52
10622,2020-03-11,Huechuraba,Estacion Central,732
10623,2020-03-11,Huechuraba,Huechuraba,4015
10624,2020-03-11,Huechuraba,Independencia,753
10625,2020-03-11,Huechuraba,La Cisterna,496
10626,2020-03-11,Huechuraba,La Florida,545
10627,2020-03-11,Huechuraba,La Granja,37
10628,2020-03-11,Huechuraba,La Pintana,39
10629,2020-03-11,Huechuraba,La Reina,216
10630,2020-03-11,Huechuraba,Las Condes,1300
10631,2020-03-11,Huechuraba,Lo Barnechea,81
10632,2020-03-11,Huechuraba,Lo Espejo,55
10633,2020-03-11,Huechuraba,Lo Prado,541
10634,2020-03-11,Huechuraba,Macul,260
10635,2020-03-11,Huechuraba,Maipu,258
10636,2020-03-11,Huechuraba,Nunoa,921
10637,2020-03-11,Huechuraba,Pedro Aguirre Cerda,163
10638,2020-03-11,Huechuraba,Penalolen,207
10639,2020-03-11,Huechuraba,Providencia,2061
10640,2020-03-11,Huechuraba,Pudahuel,262
10641,2020-03-11,Huechuraba,Puente Alto,431
10642,2020-03-11,Huechuraba,Quilicura,2942
10643,2020-03-11,Huechuraba,Quinta Normal,208
10644,2020-03-11,Huechuraba,Recoleta,2765
10645,2020-03-11,Huechuraba,Renca,152
10646,2020-03-11,Huechuraba,San Bernardo,137
10647,2020-03-11,Huechuraba,San Joaquin,128
10648,2020-03-11,Huechuraba,San Miguel,564
10649,2020-03-11,Huechuraba,San Ramon,102
10650,2020-03-11,Huechuraba,Santiago,4401
10651,2020-03-11,Huechuraba,Vitacura,305
10652,2020-03-11,Independencia,Cerrillos,278
10653,2020-03-11,Independencia,Cerro Navia,157
10654,2020-03-11,Independencia,Conchali,3031
10655,2020-03-11,Independencia,El Bosque,97
10656,2020-03-11,Independencia,Estacion Central,1570
10657,2020-03-11,Independencia,Huechuraba,634
10658,2020-03-11,Independencia,Independencia,4682
10659,2020-03-11,Independencia,La Cisterna,746
10660,2020-03-11,Independencia,La Florida,1111
10661,2020-03-11,Independencia,La Granja,33
10662,2020-03-11,Independencia,La Pintana,52
10663,2020-03-11,Independencia,La Reina,999
10664,2020-03-11,Independencia,Las Condes,3458
10665,2020-03-11,Independencia,Lo Barnechea,299
10666,2020-03-11,Independencia,Lo Espejo,103
10667,2020-03-11,Independencia,Lo Prado,881
10668,2020-03-11,Independencia,Macul,499
10669,2020-03-11,Independencia,Maipu,447
10670,2020-03-11,Independencia,Nunoa,3146
10671,2020-03-11,Independencia,Pedro Aguirre Cerda,257
10672,2020-03-11,Independencia,Penalolen,495
10673,2020-03-11,Independencia,Providencia,4832
10674,2020-03-11,Independencia,Pudahuel,575
10675,2020-03-11,Independencia,Puente Alto,715
10676,2020-03-11,Independencia,Quilicura,3005
10677,2020-03-11,Independencia,Quinta Normal,366
10678,2020-03-11,Independencia,Recoleta,2508
10679,2020-03-11,Independencia,Renca,1088
10680,2020-03-11,Independencia,San Bernardo,276
10681,2020-03-11,Independencia,San Joaquin,406
10682,2020-03-11,Independencia,San Miguel,1038
10683,2020-03-11,Independencia,San Ramon,157
10684,2020-03-11,Independencia,Santiago,11394
10685,2020-03-11,Independencia,Vitacura,414
10686,2020-03-11,La Cisterna,Cerrillos,423
10687,2020-03-11,La Cisterna,Cerro Navia,164
10688,2020-03-11,La Cisterna,Conchali,380
10689,2020-03-11,La Cisterna,El Bosque,1932
10690,2020-03-11,La Cisterna,Estacion Central,2203
10691,2020-03-11,La Cisterna,Huechuraba,355
10692,2020-03-11,La Cisterna,Independencia,684
10693,2020-03-11,La Cisterna,La Cisterna,6183
10694,2020-03-11,La Cisterna,La Florida,2405
10695,2020-03-11,La Cisterna,La Granja,526
10696,2020-03-11,La Cisterna,La Pintana,915
10697,2020-03-11,La Cisterna,La Reina,856
10698,2020-03-11,La Cisterna,Las Condes,4389
10699,2020-03-11,La Cisterna,Lo Barnechea,221
10700,2020-03-11,La Cisterna,Lo Espejo,1203
10701,2020-03-11,La Cisterna,Lo Prado,839
10702,2020-03-11,La Cisterna,Macul,737
10703,2020-03-11,La Cisterna,Maipu,647
10704,2020-03-11,La Cisterna,Nunoa,2290
10705,2020-03-11,La Cisterna,Pedro Aguirre Cerda,1415
10706,2020-03-11,La Cisterna,Penalolen,798
10707,2020-03-11,La Cisterna,Providencia,7334
10708,2020-03-11,La Cisterna,Pudahuel,418
10709,2020-03-11,La Cisterna,Puente Alto,1162
10710,2020-03-11,La Cisterna,Quilicura,706
10711,2020-03-11,La Cisterna,Quinta Normal,362
10712,2020-03-11,La Cisterna,Recoleta,2878
10713,2020-03-11,La Cisterna,Renca,207
10714,2020-03-11,La Cisterna,San Bernardo,776
10715,2020-03-11,La Cisterna,San Joaquin,562
10716,2020-03-11,La Cisterna,San Miguel,5965
10717,2020-03-11,La Cisterna,San Ramon,1957
10718,2020-03-11,La Cisterna,Santiago,15607
10719,2020-03-11,La Cisterna,Vitacura,349
10720,2020-03-11,La Florida,Cerrillos,514
10721,2020-03-11,La Florida,Cerro Navia,253
10722,2020-03-11,La Florida,Conchali,546
10723,2020-03-11,La Florida,El Bosque,274
10724,2020-03-11,La Florida,Estacion Central,2272
10725,2020-03-11,La Florida,Huechuraba,409
10726,2020-03-11,La Florida,Independencia,1205
10727,2020-03-11,La Florida,La Cisterna,2416
10728,2020-03-11,La Florida,La Florida,32012
10729,2020-03-11,La Florida,La Granja,2700
10730,2020-03-11,La Florida,La Pintana,497
10731,2020-03-11,La Florida,La Reina,3101
10732,2020-03-11,La Florida,Las Condes,11793
10733,2020-03-11,La Florida,Lo Barnechea,432
10734,2020-03-11,La Florida,Lo Espejo,222
10735,2020-03-11,La Florida,Lo Prado,1411
10736,2020-03-11,La Florida,Macul,5913
10737,2020-03-11,La Florida,Maipu,575
10738,2020-03-11,La Florida,Nunoa,6398
10739,2020-03-11,La Florida,Pedro Aguirre Cerda,635
10740,2020-03-11,La Florida,Penalolen,3616
10741,2020-03-11,La Florida,Providencia,20990
10742,2020-03-11,La Florida,Pudahuel,1216
10743,2020-03-11,La Florida,Puente Alto,10843
10744,2020-03-11,La Florida,Quilicura,1208
10745,2020-03-11,La Florida,Quinta Normal,881
10746,2020-03-11,La Florida,Recoleta,2109
10747,2020-03-11,La Florida,Renca,203
10748,2020-03-11,La Florida,San Bernardo,331
10749,2020-03-11,La Florida,San Joaquin,2084
10750,2020-03-11,La Florida,San Miguel,1511
10751,2020-03-11,La Florida,San Ramon,1203
10752,2020-03-11,La Florida,Santiago,23533
10753,2020-03-11,La Florida,Vitacura,797
10754,2020-03-11,La Granja,Cerrillos,55
10755,2020-03-11,La Granja,Cerro Navia,36
10756,2020-03-11,La Granja,Conchali,45
10757,2020-03-11,La Granja,El Bosque,102
10758,2020-03-11,La Granja,Estacion Central,366
10759,2020-03-11,La Granja,Huechuraba,82
10760,2020-03-11,La Granja,Independencia,154
10761,2020-03-11,La Granja,La Cisterna,679
10762,2020-03-11,La Granja,La Florida,2165
10763,2020-03-11,La Granja,La Granja,2294
10764,2020-03-11,La Granja,La Pintana,293
10765,2020-03-11,La Granja,La Reina,292
10766,2020-03-11,La Granja,Las Condes,1293
10767,2020-03-11,La Granja,Lo Barnechea,104
10768,2020-03-11,La Granja,Lo Espejo,39
10769,2020-03-11,La Granja,Lo Prado,107
10770,2020-03-11,La Granja,Macul,373
10771,2020-03-11,La Granja,Maipu,114
10772,2020-03-11,La Granja,Nunoa,592
10773,2020-03-11,La Granja,Pedro Aguirre Cerda,95
10774,2020-03-11,La Granja,Penalolen,227
10775,2020-03-11,La Granja,Providencia,2087
10776,2020-03-11,La Granja,Pudahuel,88
10777,2020-03-11,La Granja,Puente Alto,613
10778,2020-03-11,La Granja,Quilicura,162
10779,2020-03-11,La Granja,Quinta Normal,91
10780,2020-03-11,La Granja,Recoleta,375
10781,2020-03-11,La Granja,Renca,56
10782,2020-03-11,La Granja,San Bernardo,63
10783,2020-03-11,La Granja,San Joaquin,595
10784,2020-03-11,La Granja,San Miguel,427
10785,2020-03-11,La Granja,San Ramon,523
10786,2020-03-11,La Granja,Santiago,2934
10787,2020-03-11,La Granja,Vitacura,187
10788,2020-03-11,La Granja,La Pintana ,2
10789,2020-03-11,La Pintana,Cerrillos,107
10790,2020-03-11,La Pintana,Cerro Navia,27
10791,2020-03-11,La Pintana,Conchali,111
10792,2020-03-11,La Pintana,El Bosque,796
10793,2020-03-11,La Pintana,Estacion Central,793
10794,2020-03-11,La Pintana,Huechuraba,121
10795,2020-03-11,La Pintana,Independencia,171
10796,2020-03-11,La Pintana,La Cisterna,1150
10797,2020-03-11,La Pintana,La Florida,1045
10798,2020-03-11,La Pintana,La Granja,676
10799,2020-03-11,La Pintana,La Pintana,3105
10800,2020-03-11,La Pintana,La Reina,527
10801,2020-03-11,La Pintana,Las Condes,1910
10802,2020-03-11,La Pintana,Lo Barnechea,144
10803,2020-03-11,La Pintana,Lo Espejo,69
10804,2020-03-11,La Pintana,Lo Prado,142
10805,2020-03-11,La Pintana,Macul,407
10806,2020-03-11,La Pintana,Maipu,103
10807,2020-03-11,La Pintana,Nunoa,797
10808,2020-03-11,La Pintana,Pedro Aguirre Cerda,166
10809,2020-03-11,La Pintana,Penalolen,357
10810,2020-03-11,La Pintana,Providencia,2485
10811,2020-03-11,La Pintana,Pudahuel,89
10812,2020-03-11,La Pintana,Puente Alto,1257
10813,2020-03-11,La Pintana,Quilicura,163
10814,2020-03-11,La Pintana,Quinta Normal,136
10815,2020-03-11,La Pintana,Recoleta,572
10816,2020-03-11,La Pintana,Renca,60
10817,2020-03-11,La Pintana,San Bernardo,222
10818,2020-03-11,La Pintana,San Joaquin,438
10819,2020-03-11,La Pintana,San Miguel,719
10820,2020-03-11,La Pintana,San Ramon,333
10821,2020-03-11,La Pintana,Santiago,3709
10822,2020-03-11,La Pintana,Vitacura,358
10823,2020-03-11,La Pintana,La Pintana ,2
10824,2020-03-11,La Reina,Cerrillos,382
10825,2020-03-11,La Reina,Cerro Navia,152
10826,2020-03-11,La Reina,Conchali,471
10827,2020-03-11,La Reina,El Bosque,91
10828,2020-03-11,La Reina,Estacion Central,1401
10829,2020-03-11,La Reina,Huechuraba,284
10830,2020-03-11,La Reina,Independencia,984
10831,2020-03-11,La Reina,La Cisterna,767
10832,2020-03-11,La Reina,La Florida,2393
10833,2020-03-11,La Reina,La Granja,123
10834,2020-03-11,La Reina,La Pintana,134
10835,2020-03-11,La Reina,La Reina,5349
10836,2020-03-11,La Reina,Las Condes,4956
10837,2020-03-11,La Reina,Lo Barnechea,191
10838,2020-03-11,La Reina,Lo Espejo,93
10839,2020-03-11,La Reina,Lo Prado,1049
10840,2020-03-11,La Reina,Macul,1096
10841,2020-03-11,La Reina,Maipu,396
10842,2020-03-11,La Reina,Nunoa,7502
10843,2020-03-11,La Reina,Pedro Aguirre Cerda,417
10844,2020-03-11,La Reina,Penalolen,2882
10845,2020-03-11,La Reina,Providencia,6629
10846,2020-03-11,La Reina,Pudahuel,486
10847,2020-03-11,La Reina,Puente Alto,2828
10848,2020-03-11,La Reina,Quilicura,672
10849,2020-03-11,La Reina,Quinta Normal,342
10850,2020-03-11,La Reina,Recoleta,790
10851,2020-03-11,La Reina,Renca,136
10852,2020-03-11,La Reina,San Bernardo,279
10853,2020-03-11,La Reina,San Joaquin,242
10854,2020-03-11,La Reina,San Miguel,685
10855,2020-03-11,La Reina,San Ramon,284
10856,2020-03-11,La Reina,Santiago,9464
10857,2020-03-11,La Reina,Vitacura,388
10858,2020-03-11,Las Condes,Cerrillos,2218
10859,2020-03-11,Las Condes,Cerro Navia,1239
10860,2020-03-11,Las Condes,Conchali,1804
10861,2020-03-11,Las Condes,El Bosque,628
10862,2020-03-11,Las Condes,Estacion Central,11905
10863,2020-03-11,Las Condes,Huechuraba,2505
10864,2020-03-11,Las Condes,Independencia,2951
10865,2020-03-11,Las Condes,La Cisterna,4005
10866,2020-03-11,Las Condes,La Florida,9372
10867,2020-03-11,Las Condes,La Granja,536
10868,2020-03-11,Las Condes,La Pintana,505
10869,2020-03-11,Las Condes,La Reina,4011
10870,2020-03-11,Las Condes,Las Condes,56438
10871,2020-03-11,Las Condes,Lo Barnechea,4341
10872,2020-03-11,Las Condes,Lo Espejo,749
10873,2020-03-11,Las Condes,Lo Prado,10827
10874,2020-03-11,Las Condes,Macul,4689
10875,2020-03-11,Las Condes,Maipu,4006
10876,2020-03-11,Las Condes,Nunoa,10604
10877,2020-03-11,Las Condes,Pedro Aguirre Cerda,2770
10878,2020-03-11,Las Condes,Penalolen,5268
10879,2020-03-11,Las Condes,Providencia,37750
10880,2020-03-11,Las Condes,Pudahuel,2588
10881,2020-03-11,Las Condes,Puente Alto,10111
10882,2020-03-11,Las Condes,Quilicura,2831
10883,2020-03-11,Las Condes,Quinta Normal,1546
10884,2020-03-11,Las Condes,Recoleta,4125
10885,2020-03-11,Las Condes,Renca,789
10886,2020-03-11,Las Condes,San Bernardo,2315
10887,2020-03-11,Las Condes,San Joaquin,987
10888,2020-03-11,Las Condes,San Miguel,4816
10889,2020-03-11,Las Condes,San Ramon,1420
10890,2020-03-11,Las Condes,Santiago,49604
10891,2020-03-11,Las Condes,Vitacura,3520
10892,2020-03-11,Lo Barnechea,Cerrillos,144
10893,2020-03-11,Lo Barnechea,Cerro Navia,325
10894,2020-03-11,Lo Barnechea,Conchali,218
10895,2020-03-11,Lo Barnechea,El Bosque,66
10896,2020-03-11,Lo Barnechea,Estacion Central,1031
10897,2020-03-11,Lo Barnechea,Huechuraba,226
10898,2020-03-11,Lo Barnechea,Independencia,336
10899,2020-03-11,Lo Barnechea,La Cisterna,314
10900,2020-03-11,Lo Barnechea,La Florida,610
10901,2020-03-11,Lo Barnechea,La Granja,78
10902,2020-03-11,Lo Barnechea,La Pintana,77
10903,2020-03-11,Lo Barnechea,La Reina,275
10904,2020-03-11,Lo Barnechea,Las Condes,4626
10905,2020-03-11,Lo Barnechea,Lo Barnechea,3700
10906,2020-03-11,Lo Barnechea,Lo Espejo,92
10907,2020-03-11,Lo Barnechea,Lo Prado,754
10908,2020-03-11,Lo Barnechea,Macul,422
10909,2020-03-11,Lo Barnechea,Maipu,318
10910,2020-03-11,Lo Barnechea,Nunoa,679
10911,2020-03-11,Lo Barnechea,Pedro Aguirre Cerda,206
10912,2020-03-11,Lo Barnechea,Penalolen,494
10913,2020-03-11,Lo Barnechea,Providencia,2064
10914,2020-03-11,Lo Barnechea,Pudahuel,379
10915,2020-03-11,Lo Barnechea,Puente Alto,802
10916,2020-03-11,Lo Barnechea,Quilicura,279
10917,2020-03-11,Lo Barnechea,Quinta Normal,295
10918,2020-03-11,Lo Barnechea,Recoleta,457
10919,2020-03-11,Lo Barnechea,Renca,135
10920,2020-03-11,Lo Barnechea,San Bernardo,149
10921,2020-03-11,Lo Barnechea,San Joaquin,92
10922,2020-03-11,Lo Barnechea,San Miguel,261
10923,2020-03-11,Lo Barnechea,San Ramon,174
10924,2020-03-11,Lo Barnechea,Santiago,3281
10925,2020-03-11,Lo Barnechea,Vitacura,1464
10926,2020-03-11,Lo Espejo,Cerrillos,458
10927,2020-03-11,Lo Espejo,Cerro Navia,49
10928,2020-03-11,Lo Espejo,Conchali,60
10929,2020-03-11,Lo Espejo,El Bosque,238
10930,2020-03-11,Lo Espejo,Estacion Central,1370
10931,2020-03-11,Lo Espejo,Huechuraba,74
10932,2020-03-11,Lo Espejo,Independencia,159
10933,2020-03-11,Lo Espejo,La Cisterna,1486
10934,2020-03-11,Lo Espejo,La Florida,361
10935,2020-03-11,Lo Espejo,La Granja,46
10936,2020-03-11,Lo Espejo,La Pintana,78
10937,2020-03-11,Lo Espejo,La Reina,185
10938,2020-03-11,Lo Espejo,Las Condes,1359
10939,2020-03-11,Lo Espejo,Lo Barnechea,97
10940,2020-03-11,Lo Espejo,Lo Espejo,2256
10941,2020-03-11,Lo Espejo,Lo Prado,105
10942,2020-03-11,Lo Espejo,Macul,207
10943,2020-03-11,Lo Espejo,Maipu,530
10944,2020-03-11,Lo Espejo,Nunoa,749
10945,2020-03-11,Lo Espejo,Pedro Aguirre Cerda,947
10946,2020-03-11,Lo Espejo,Penalolen,119
10947,2020-03-11,Lo Espejo,Providencia,1969
10948,2020-03-11,Lo Espejo,Pudahuel,123
10949,2020-03-11,Lo Espejo,Puente Alto,135
10950,2020-03-11,Lo Espejo,Quilicura,128
10951,2020-03-11,Lo Espejo,Quinta Normal,106
10952,2020-03-11,Lo Espejo,Recoleta,481
10953,2020-03-11,Lo Espejo,Renca,67
10954,2020-03-11,Lo Espejo,San Bernardo,658
10955,2020-03-11,Lo Espejo,San Joaquin,218
10956,2020-03-11,Lo Espejo,San Miguel,1365
10957,2020-03-11,Lo Espejo,San Ramon,121
10958,2020-03-11,Lo Espejo,Santiago,3744
10959,2020-03-11,Lo Espejo,Vitacura,131
10960,2020-03-11,Lo Prado,Cerrillos,320
10961,2020-03-11,Lo Prado,Cerro Navia,3480
10962,2020-03-11,Lo Prado,Conchali,288
10963,2020-03-11,Lo Prado,El Bosque,115
10964,2020-03-11,Lo Prado,Estacion Central,6503
10965,2020-03-11,Lo Prado,Huechuraba,327
10966,2020-03-11,Lo Prado,Independencia,850
10967,2020-03-11,Lo Prado,La Cisterna,728
10968,2020-03-11,Lo Prado,La Florida,1303
10969,2020-03-11,Lo Prado,La Granja,35
10970,2020-03-11,Lo Prado,La Pintana,46
10971,2020-03-11,Lo Prado,La Reina,960
10972,2020-03-11,Lo Prado,Las Condes,10452
10973,2020-03-11,Lo Prado,Lo Barnechea,570
10974,2020-03-11,Lo Prado,Lo Espejo,107
10975,2020-03-11,Lo Prado,Lo Prado,10113
10976,2020-03-11,Lo Prado,Macul,929
10977,2020-03-11,Lo Prado,Maipu,5163
10978,2020-03-11,Lo Prado,Nunoa,3245
10979,2020-03-11,Lo Prado,Pedro Aguirre Cerda,232
10980,2020-03-11,Lo Prado,Penalolen,538
10981,2020-03-11,Lo Prado,Providencia,15375
10982,2020-03-11,Lo Prado,Pudahuel,8357
10983,2020-03-11,Lo Prado,Puente Alto,670
10984,2020-03-11,Lo Prado,Quilicura,608
10985,2020-03-11,Lo Prado,Quinta Normal,1907
10986,2020-03-11,Lo Prado,Recoleta,2164
10987,2020-03-11,Lo Prado,Renca,347
10988,2020-03-11,Lo Prado,San Bernardo,488
10989,2020-03-11,Lo Prado,San Joaquin,582
10990,2020-03-11,Lo Prado,San Miguel,1255
10991,2020-03-11,Lo Prado,San Ramon,129
10992,2020-03-11,Lo Prado,Santiago,23704
10993,2020-03-11,Lo Prado,Vitacura,733
10994,2020-03-11,Macul,Cerrillos,544
10995,2020-03-11,Macul,Cerro Navia,173
10996,2020-03-11,Macul,Conchali,318
10997,2020-03-11,Macul,El Bosque,146
10998,2020-03-11,Macul,Estacion Central,1222
10999,2020-03-11,Macul,Huechuraba,189
11000,2020-03-11,Macul,Independencia,609
11001,2020-03-11,Macul,La Cisterna,685
11002,2020-03-11,Macul,La Florida,4808
11003,2020-03-11,Macul,La Granja,121
11004,2020-03-11,Macul,La Pintana,166
11005,2020-03-11,Macul,La Reina,1085
11006,2020-03-11,Macul,Las Condes,4746
11007,2020-03-11,Macul,Lo Barnechea,196
11008,2020-03-11,Macul,Lo Espejo,134
11009,2020-03-11,Macul,Lo Prado,985
11010,2020-03-11,Macul,Macul,5067
11011,2020-03-11,Macul,Maipu,704
11012,2020-03-11,Macul,Nunoa,5960
11013,2020-03-11,Macul,Pedro Aguirre Cerda,681
11014,2020-03-11,Macul,Penalolen,1732
11015,2020-03-11,Macul,Providencia,8240
11016,2020-03-11,Macul,Pudahuel,657
11017,2020-03-11,Macul,Puente Alto,2713
11018,2020-03-11,Macul,Quilicura,765
11019,2020-03-11,Macul,Quinta Normal,487
11020,2020-03-11,Macul,Recoleta,937
11021,2020-03-11,Macul,Renca,143
11022,2020-03-11,Macul,San Bernardo,401
11023,2020-03-11,Macul,San Joaquin,1319
11024,2020-03-11,Macul,San Miguel,716
11025,2020-03-11,Macul,San Ramon,299
11026,2020-03-11,Macul,Santiago,8784
11027,2020-03-11,Macul,Vitacura,265
11028,2020-03-11,Maipu,Cerrillos,4163
11029,2020-03-11,Maipu,Cerro Navia,706
11030,2020-03-11,Maipu,Conchali,345
11031,2020-03-11,Maipu,El Bosque,197
11032,2020-03-11,Maipu,Estacion Central,11345
11033,2020-03-11,Maipu,Huechuraba,320
11034,2020-03-11,Maipu,Independencia,775
11035,2020-03-11,Maipu,La Cisterna,602
11036,2020-03-11,Maipu,La Florida,921
11037,2020-03-11,Maipu,La Granja,59
11038,2020-03-11,Maipu,La Pintana,77
11039,2020-03-11,Maipu,La Reina,779
11040,2020-03-11,Maipu,Las Condes,8327
11041,2020-03-11,Maipu,Lo Barnechea,391
11042,2020-03-11,Maipu,Lo Espejo,570
11043,2020-03-11,Maipu,Lo Prado,1922
11044,2020-03-11,Maipu,Macul,1161
11045,2020-03-11,Maipu,Maipu,48035
11046,2020-03-11,Maipu,Nunoa,3971
11047,2020-03-11,Maipu,Pedro Aguirre Cerda,548
11048,2020-03-11,Maipu,Penalolen,346
11049,2020-03-11,Maipu,Providencia,12848
11050,2020-03-11,Maipu,Pudahuel,2532
11051,2020-03-11,Maipu,Puente Alto,373
11052,2020-03-11,Maipu,Quilicura,679
11053,2020-03-11,Maipu,Quinta Normal,872
11054,2020-03-11,Maipu,Recoleta,1947
11055,2020-03-11,Maipu,Renca,507
11056,2020-03-11,Maipu,San Bernardo,611
11057,2020-03-11,Maipu,San Joaquin,711
11058,2020-03-11,Maipu,San Miguel,1098
11059,2020-03-11,Maipu,San Ramon,120
11060,2020-03-11,Maipu,Santiago,20444
11061,2020-03-11,Maipu,Vitacura,842
11062,2020-03-11,Nunoa,Cerrillos,1756
11063,2020-03-11,Nunoa,Cerro Navia,747
11064,2020-03-11,Nunoa,Conchali,1388
11065,2020-03-11,Nunoa,El Bosque,409
11066,2020-03-11,Nunoa,Estacion Central,4026
11067,2020-03-11,Nunoa,Huechuraba,575
11068,2020-03-11,Nunoa,Independencia,2888
11069,2020-03-11,Nunoa,La Cisterna,2104
11070,2020-03-11,Nunoa,La Florida,6874
11071,2020-03-11,Nunoa,La Granja,309
11072,2020-03-11,Nunoa,La Pintana,427
11073,2020-03-11,Nunoa,La Reina,5114
11074,2020-03-11,Nunoa,Las Condes,10550
11075,2020-03-11,Nunoa,Lo Barnechea,304
11076,2020-03-11,Nunoa,Lo Espejo,435
11077,2020-03-11,Nunoa,Lo Prado,3311
11078,2020-03-11,Nunoa,Macul,7698
11079,2020-03-11,Nunoa,Maipu,2628
11080,2020-03-11,Nunoa,Nunoa,28666
11081,2020-03-11,Nunoa,Pedro Aguirre Cerda,1690
11082,2020-03-11,Nunoa,Penalolen,5937
11083,2020-03-11,Nunoa,Providencia,21089
11084,2020-03-11,Nunoa,Pudahuel,2106
11085,2020-03-11,Nunoa,Puente Alto,5610
11086,2020-03-11,Nunoa,Quilicura,2491
11087,2020-03-11,Nunoa,Quinta Normal,1464
11088,2020-03-11,Nunoa,Recoleta,2934
11089,2020-03-11,Nunoa,Renca,497
11090,2020-03-11,Nunoa,San Bernardo,1290
11091,2020-03-11,Nunoa,San Joaquin,1040
11092,2020-03-11,Nunoa,San Miguel,2686
11093,2020-03-11,Nunoa,San Ramon,717
11094,2020-03-11,Nunoa,Santiago,32978
11095,2020-03-11,Nunoa,Vitacura,456
11096,2020-03-11,Pedro Aguirre Cerda,Cerrillos,820
11097,2020-03-11,Pedro Aguirre Cerda,Cerro Navia,53
11098,2020-03-11,Pedro Aguirre Cerda,Conchali,84
11099,2020-03-11,Pedro Aguirre Cerda,El Bosque,284
