Region,Codigo region,Comuna,Codigo comuna,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12
Metropolitana de Santiago,13,Estación Central,13106,16,16,18,15,12,17,17,17,17,18,14,11,17,17,17,17,18,14,11,15,13,12,11,11,7,6,9,9,9,10,9,7,6,9,9,9,9,9,7,6,9,9,9,9,6,6,6
Metropolitana de Santiago,13,Huechuraba,13107,11,12,12,8,7,12,12,12,13,13,9,8,13,13,12,14,14,10,8,12,10,10,9,8,6,5,8,7,7,8,8,6,5,7,8,8,8,8,6,5,8,8,7,8,6,6,6
Metropolitana de Santiago,13,Independencia,13108,9,9,10,8,7,10,10,10,10,10,8,7,10,10,10,11,11,9,7,10,9,9,8,8,6,5,7,7,7,8,5,5,4,6,6,6,6,8,7,6,8,8,7,8,6,6,5
Metropolitana de Santiago,13,Isla de Maipo,13603,7,7,8,9,8,7,7,7,7,7,8,7,7,7,8,9,10,10,9,8,8,9,8,8,7,6,7,7,7,7,7,6,5,7,7,8,7,8,7,7,8,8,7,8,6,6,6
Metropolitana de Santiago,13,La Cisterna,13109,12,12,13,11,9,13,13,14,13,14,12,9,14,14,14,15,15,12,10,13,12,12,12,11,8,6,10,9,9,10,10,8,6,10,11,11,10,11,9,7,11,11,11,11,7,7,7
Metropolitana de Santiago,13,La Florida,13110,10,10,11,11,9,11,11,12,12,12,11,9,11,12,11,13,12,11,10,11,10,9,9,9,7,6,8,8,8,8,8,7,6,8,8,8,8,8,7,6,8,8,8,8,6,6,6
Metropolitana de Santiago,13,La Granja,13111,10,11,11,11,9,11,11,11,12,11,9,7,11,12,12,13,13,11,7,10,10,10,11,9,7,7,10,9,9,9,9,8,7,9,9,9,9,9,8,9,10,11,11,11,7,8,7
Metropolitana de Santiago,13,La Pintana,13112,6,6,6,6,6,7,7,6,7,7,7,6,7,6,6,7,7,6,6,6,6,6,7,7,6,5,5,5,6,5,6,5,5,6,6,5,5,5,5,4,4,4,4,5,4,4,4
Metropolitana de Santiago,13,La Reina,13113,14,14,15,14,12,15,16,16,16,17,15,12,16,17,16,18,19,16,13,15,14,14,13,13,10,9,12,11,12,13,11,9,9,11,11,11,11,11,10,9,11,11,11,11,9,9,9
Metropolitana de Santiago,13,Lampa,13302,6,6,6,5,4,6,6,7,7,7,6,4,6,6,6,7,7,6,5,7,6,6,6,5,4,3,5,5,5,6,5,4,3,5,6,5,5,5,4,4,5,5,5,6,4,4,4
Metropolitana de Santiago,13,Las Condes,13114,18,18,18,13,11,20,21,21,21,21,14,12,21,22,21,24,23,15,12,18,15,15,13,13,10,9,12,11,12,13,9,8,7,9,9,9,9,9,8,7,9,9,9,9,8,8,7
Metropolitana de Santiago,13,Lo Barnechea,13115,9,9,10,8,8,11,11,11,11,12,10,9,12,12,12,12,13,10,9,11,10,10,9,9,7,7,8,8,9,10,7,6,6,7,8,7,7,7,7,6,7,8,7,7,6,6,6
Metropolitana de Santiago,13,Lo Espejo,13116,10,9,9,8,8,10,9,9,9,10,9,8,9,10,10,11,11,10,7,8,8,10,10,9,7,6,8,8,8,9,9,8,7,9,9,9,9,7,6,5,7,7,7,8,6,7,6
Metropolitana de Santiago,13,Lo Prado,13117,7,7,8,7,7,8,8,9,10,11,9,9,9,8,8,9,9,8,8,8,8,8,8,7,6,6,6,6,6,7,7,6,5,7,7,7,7,7,7,6,7,7,7,7,6,6,7
Metropolitana de Santiago,13,Macul,13118,10,10,10,9,7,11,11,11,11,11,8,7,11,12,12,13,12,9,7,10,9,9,9,8,6,5,8,7,8,8,7,5,5,7,7,7,7,7,6,5,7,7,7,7,5,5,5
Metropolitana de Santiago,13,Maipú,13119,6,6,7,7,6,7,7,7,7,8,7,6,7,7,7,8,8,7,6,7,6,6,6,6,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,6,4,4,4
Metropolitana de Santiago,13,María Pinto,13504,8,8,8,9,7,7,7,7,7,8,8,7,8,7,7,10,11,10,10,8,8,8,7,7,6,6,7,7,7,7,7,6,6,7,8,7,7,7,7,6,7,7,7,8,6,6,6
Metropolitana de Santiago,13,Melipilla,13501,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,5,6,5,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4
Metropolitana de Santiago,13,Padre Hurtado,13604,6,6,7,7,7,7,8,7,7,7,7,6,7,8,7,8,8,8,7,7,7,7,6,6,5,5,6,6,6,6,7,5,5,7,7,7,7,8,7,6,7,8,7,8,6,6,6
Metropolitana de Santiago,13,Paine,13404,6,6,7,7,6,6,6,6,6,7,6,5,6,6,5,6,6,6,5,5,5,5,4,5,4,4,5,5,5,4,4,4,3,4,4,4,4,5,5,4,5,5,4,5,3,4,4
Metropolitana de Santiago,13,Pedro Aguirre Cerda,13121,9,9,10,8,7,10,10,10,10,10,8,7,10,10,10,11,10,9,7,9,9,9,9,8,6,5,7,7,7,7,7,6,5,8,8,8,7,7,6,4,6,7,6,7,5,5,4
Metropolitana de Santiago,13,Peñaflor,13605,6,6,6,7,6,6,6,7,7,7,7,7,7,8,7,8,8,9,8,7,7,7,6,6,5,4,5,5,5,6,5,5,4,5,6,5,5,6,5,5,5,5,5,5,4,5,4
Metropolitana de Santiago,13,Peñalolén,13122,9,9,9,9,9,10,10,11,11,11,10,9,10,11,11,12,12,11,10,11,10,10,9,9,8,8,9,9,9,9,9,8,8,8,9,9,8,9,8,7,8,8,8,8,7,7,7
Metropolitana de Santiago,13,Pirque,13202,5,5,5,6,6,5,5,6,6,9,8,7,7,5,5,6,6,6,5,5,5,5,7,8,7,6,7,7,8,6,6,6,6,6,7,8,7,6,5,6,7,6,6,6,4,4,5
Metropolitana de Santiago,13,Providencia,13123,24,25,25,15,12,25,27,27,28,28,16,15,27,28,27,31,30,17,12,24,19,17,15,14,9,7,12,11,12,14,8,7,6,9,9,9,9,9,7,7,9,9,9,9,7,7,6
Metropolitana de Santiago,13,Pudahuel,13124,9,10,10,8,7,9,10,10,10,10,8,7,10,10,10,11,11,9,8,10,9,9,8,8,6,5,7,7,7,7,7,6,5,8,8,8,7,7,6,5,7,7,7,7,5,5,5
Metropolitana de Santiago,13,Puente Alto,13201,5,5,5,5,5,5,5,6,5,6,5,5,5,5,5,6,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,3,4,5,4,5,4,4,4,5,5,4,5,3,3,3
Metropolitana de Santiago,13,Quilicura,13125,7,7,8,6,4,8,8,8,8,8,6,4,8,8,8,9,9,6,5,8,8,7,7,6,4,3,5,5,6,6,6,4,3,6,6,6,6,6,4,3,6,6,6,6,3,4,4
Metropolitana de Santiago,13,Quinta Normal,13126,9,9,10,8,7,10,10,10,10,11,8,7,10,10,10,11,11,9,7,10,9,9,9,8,6,5,7,7,7,8,7,5,5,7,7,7,7,7,6,5,7,7,7,8,5,5,5
Metropolitana de Santiago,13,Recoleta,13127,10,10,10,9,7,10,11,11,11,12,10,8,11,11,10,11,11,9,7,9,8,8,7,7,6,4,6,6,6,7,5,4,4,5,6,6,6,6,6,5,6,6,6,7,5,5,4
Metropolitana de Santiago,13,Renca,13128,8,8,9,6,6,8,9,9,9,9,7,6,9,9,9,9,9,7,6,8,7,7,7,6,5,4,6,6,6,6,6,5,4,6,6,6,6,6,5,4,6,6,6,6,4,4,4
Metropolitana de Santiago,13,San Bernardo,13401,7,8,8,8,6,8,8,8,8,9,7,6,8,8,8,8,8,7,5,7,6,6,6,6,4,3,5,5,5,5,6,4,4,5,6,6,6,6,5,4,6,6,6,6,4,4,4
Metropolitana de Santiago,13,San Joaquín,13129,12,12,12,10,7,12,13,12,13,14,10,8,13,14,14,14,14,10,7,11,10,9,8,8,6,4,7,7,7,8,7,5,4,7,7,7,6,7,5,4,6,6,6,6,4,4,4
Metropolitana de Santiago,13,San José de Maipo,13203,6,6,6,10,10,6,6,6,5,5,8,7,5,5,4,6,6,9,9,5,5,5,5,5,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5
Metropolitana de Santiago,13,San Miguel,13130,10,10,10,9,7,11,11,11,11,11,9,7,11,11,10,11,11,9,7,10,9,9,8,8,6,5,7,7,7,7,7,5,4,8,8,8,8,8,6,5,7,8,7,8,5,5,5
Metropolitana de Santiago,13,San Pedro,13505,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,5,6,5,4,4,4,4,4,4,3,2,3,3,3,3,4,3,2,4,4,4,3,4,3,3,4,4,4,3,2,2,2
Metropolitana de Santiago,13,San Ramón,13131,8,8,8,7,7,8,8,9,9,9,8,7,8,8,8,8,8,7,6,7,6,6,6,6,5,4,5,5,6,6,6,5,4,6,7,7,7,7,5,5,7,7,6,7,5,5,5
Metropolitana de Santiago,13,Santiago,13101,18,18,19,13,9,19,19,19,19,20,13,12,19,20,18,20,20,13,9,17,14,13,12,11,7,5,9,9,9,11,6,5,4,6,7,7,7,7,6,5,7,7,7,7,5,5,5
Metropolitana de Santiago,13,Talagante,13601,7,7,8,8,7,7,7,8,8,9,8,7,8,8,8,9,10,9,8,8,7,7,7,7,5,4,6,6,6,7,6,5,4,6,7,7,6,6,6,5,7,7,6,6,4,5,4
Metropolitana de Santiago,13,Tiltil,13303,11,11,13,11,11,11,9,10,10,13,11,9,11,9,9,12,13,11,10,11,9,9,8,8,5,4,7,7,7,7,7,5,4,7,7,7,7,7,5,4,7,7,8,7,4,4,4
Metropolitana de Santiago,13,Vitacura,13132,17,18,18,13,12,19,20,21,21,22,16,12,21,22,22,24,23,16,13,18,16,15,13,13,9,8,12,12,12,13,9,8,8,9,10,10,9,10,8,8,10,10,9,10,8,8,8
Metropolitana de Santiago,13,Ñuñoa,13120,12,12,13,11,9,13,14,14,15,15,12,10,14,14,14,16,16,13,11,14,12,12,11,11,8,7,10,10,10,12,8,7,6,8,8,8,8,8,7,7,8,8,8,8,6,6,6
Tarapacá,1,Alto Hospicio,1107,5,6,6,5,5,6,6,6,7,6,6,5,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
Tarapacá,1,Camiña,1402,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
Tarapacá,1,Colchane,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarapacá,1,Huara,1404,7,7,8,7,7,7,7,7,7,7,6,6,6,6,6,6,7,6,6,6,6,5,4,4,3,3,4,4,4,3,3,3,2,3,4,4,3,3,3,3,4,4,4,3,2,2,2
Tarapacá,1,Iquique,1101,8,8,9,8,7,8,8,8,9,9,8,7,8,8,8,8,8,7,6,7,7,7,6,6,5,4,5,5,5,5,5,5,4,5,6,5,5,5,5,4,5,5,5,5,4,4,4
Tarapacá,1,Pica,1405,5,5,5,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,2,2,3,3,3,3,4,3,3,3,3,3,3,2,2,2
Tarapacá,1,Pozo Almonte,1401,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Valparaíso,5,Algarrobo,5602,14,14,15,17,14,9,8,8,8,9,12,11,7,7,7,8,10,14,13,8,7,8,7,8,7,6,6,6,8,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,5,5,5
Valparaíso,5,Cabildo,5402,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,5,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4
Valparaíso,5,Calle Larga,5302,10,11,11,10,9,10,10,10,11,11,10,9,10,11,10,13,13,12,11,11,11,11,11,10,9,8,9,9,9,10,10,9,8,10,11,10,10,11,10,9,10,10,10,10,9,10,9
Valparaíso,5,Cartagena,5603,15,15,16,18,15,12,12,11,12,13,14,12,11,12,11,13,13,14,14,12,11,11,11,10,9,7,9,9,9,9,9,9,8,10,10,10,9,10,9,8,9,10,9,10,7,8,7
Valparaíso,5,Casablanca,5102,11,11,12,12,10,10,9,9,9,10,10,9,9,9,8,10,11,10,10,9,8,8,7,7,5,4,6,6,7,6,6,5,4,6,6,6,6,6,5,4,6,6,6,6,4,4,4
Valparaíso,5,Catemu,5702,9,9,9,10,9,10,9,9,10,10,9,8,10,9,9,10,10,10,8,9,8,9,8,8,7,6,8,8,8,8,8,7,7,8,9,9,8,9,9,8,9,9,9,9,7,7,7
Valparaíso,5,Concón,5103,12,13,13,13,12,12,11,12,12,12,11,9,12,11,11,13,13,12,10,11,10,10,9,9,7,6,8,8,8,9,9,7,6,9,9,9,9,9,8,6,9,9,9,9,6,7,6
Valparaíso,5,El Quisco,5604,12,12,11,15,12,8,7,6,7,7,10,9,6,6,6,6,7,10,9,6,5,6,6,6,5,4,5,5,4,5,5,4,4,4,5,5,5,5,5,4,5,5,5,5,4,4,4
Valparaíso,5,El Tabo,5605,18,18,18,22,17,11,10,9,9,11,14,12,8,8,8,10,10,14,14,9,8,8,8,8,7,6,6,6,8,6,7,6,5,6,7,6,6,6,6,5,6,6,6,6,5,5,5
Valparaíso,5,Hijuelas,5503,13,13,15,14,13,13,13,12,12,13,11,11,12,11,11,13,14,12,11,12,11,11,11,10,8,7,9,9,9,10,10,8,7,10,10,10,9,10,9,7,10,10,10,10,5,7,8
Valparaíso,5,Isla de Pascua,5201,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valparaíso,5,Juan Fernández,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valparaíso,5,La Cruz,5504,9,9,10,9,8,9,9,9,8,9,9,8,9,9,9,9,9,8,7,8,7,7,7,7,6,5,6,6,6,7,7,6,5,7,7,7,7,8,7,6,7,7,7,8,6,6,6
Valparaíso,5,La Ligua,5401,9,9,10,10,9,8,8,8,8,9,8,7,8,7,7,8,9,9,8,8,7,7,6,6,5,4,5,5,5,6,6,5,4,5,6,6,6,6,6,5,6,6,6,6,4,5,4
Valparaíso,5,Limache,5802,12,12,13,12,11,11,11,11,12,12,12,10,11,11,11,13,13,13,12,12,11,11,10,10,8,7,9,9,9,9,10,9,8,10,10,10,9,10,9,8,10,10,10,10,8,8,8
Valparaíso,5,Los Andes,5301,9,9,9,8,7,9,9,9,10,10,8,8,10,10,9,11,11,10,9,10,9,9,9,8,7,6,8,7,8,8,9,7,6,8,8,8,8,8,8,6,8,8,8,8,6,7,6
Valparaíso,5,Nogales,5506,8,8,9,9,8,8,8,7,8,8,8,7,7,7,7,8,9,8,8,7,7,7,7,7,5,5,6,6,6,6,6,5,5,6,6,6,6,6,6,5,6,7,6,6,5,5,5
Valparaíso,5,Olmué,5803,7,7,8,9,8,6,6,6,6,7,8,7,6,6,6,7,9,11,10,8,7,8,7,7,6,5,6,6,6,6,7,6,6,7,7,7,6,7,7,6,7,7,7,7,6,6,6
Valparaíso,5,Panquehue,5704,18,19,19,19,17,19,19,19,20,20,18,17,20,19,19,23,23,21,19,21,19,19,19,18,15,13,17,16,17,17,19,16,14,18,18,18,18,19,18,16,19,19,18,19,15,17,15
Valparaíso,5,Papudo,5403,21,20,21,23,20,14,12,12,12,14,15,13,10,10,10,11,13,15,14,11,10,10,9,10,8,7,8,8,8,8,8,7,6,8,9,8,8,8,7,7,8,9,9,9,6,6,6
Valparaíso,5,Petorca,5404,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4
Valparaíso,5,Puchuncaví,5105,17,16,17,19,15,11,11,11,13,13,14,11,8,8,8,9,9,12,11,8,7,8,7,8,6,5,6,6,6,6,6,5,5,6,6,6,6,7,6,5,6,6,6,6,5,5,5
Valparaíso,5,Putaendo,5705,5,5,5,6,6,5,5,5,6,6,6,5,6,6,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,5,4,5,4
Valparaíso,5,Quillota,5501,9,9,10,9,8,10,9,10,10,11,9,7,10,10,9,11,12,10,8,10,9,9,8,8,6,5,7,7,7,8,8,6,5,8,8,8,8,8,7,6,8,8,8,8,6,6,6
Valparaíso,5,Quilpué,5801,8,8,8,8,7,8,8,8,9,9,8,7,8,8,8,9,9,8,7,8,7,7,7,6,5,4,6,6,6,6,6,5,4,6,6,6,6,6,6,5,6,6,6,6,5,5,4
Valparaíso,5,Quintero,5107,13,13,13,15,14,11,11,11,11,12,11,10,11,11,10,11,11,11,10,10,9,9,8,8,7,6,8,8,8,8,8,7,6,8,8,8,8,8,8,6,8,8,8,8,6,6,6
Valparaíso,5,Rinconada,5303,26,28,27,24,23,26,26,26,28,29,25,23,26,27,26,37,35,30,28,29,27,27,25,25,20,16,23,23,24,24,26,21,17,23,25,25,24,25,22,19,25,26,24,25,18,19,18
Valparaíso,5,San Antonio,5601,9,9,9,9,8,9,9,9,9,9,8,7,9,9,9,10,10,9,8,9,9,9,8,8,7,6,7,7,8,7,8,7,6,8,8,8,7,8,7,6,8,7,7,7,5,6,5
Valparaíso,5,San Esteban,5304,8,9,8,7,7,8,8,8,9,9,7,7,9,8,8,10,9,8,7,9,8,8,8,7,6,5,7,7,7,7,8,6,5,7,7,7,7,7,6,6,7,7,7,7,5,7,5
Valparaíso,5,San Felipe,5701,10,10,11,10,9,11,11,11,12,12,11,9,12,12,11,13,13,11,10,12,11,11,11,10,9,7,9,9,9,9,10,9,7,10,10,10,9,10,9,8,10,10,10,10,7,9,7
Valparaíso,5,Santa María,5706,9,9,9,8,8,9,9,9,10,10,8,8,9,9,9,11,11,9,9,10,10,10,9,9,7,6,8,8,8,9,10,7,7,9,9,9,9,9,8,7,9,9,9,9,7,8,7
Valparaíso,5,Santo Domingo,5606,15,14,14,13,11,9,9,9,10,10,11,10,9,9,9,11,11,11,10,9,9,9,9,9,8,7,8,8,9,8,8,7,7,8,9,9,8,9,8,7,9,9,9,9,7,7,7
Valparaíso,5,Valparaíso,5101,11,11,11,9,8,10,10,11,11,11,9,8,11,11,10,12,12,10,9,10,9,9,8,8,6,6,7,7,7,7,7,6,5,7,8,7,7,7,7,5,7,7,7,7,5,6,5
Valparaíso,5,Villa Alemana,5804,8,9,9,9,8,9,9,9,10,10,9,8,9,9,9,10,10,9,8,9,8,8,8,8,6,5,7,7,7,7,8,6,5,7,7,7,7,7,7,6,7,7,7,7,6,6,5
Valparaíso,5,Viña del Mar,5109,13,13,13,12,10,12,12,13,12,13,11,9,12,12,12,13,13,11,9,11,10,9,9,8,6,5,7,7,7,8,8,7,5,8,8,8,8,8,7,6,8,8,7,8,6,6,5
Valparaíso,5,Zapallar,5405,34,33,35,39,32,22,21,24,26,28,29,22,15,14,14,17,20,26,24,16,16,17,16,17,14,12,14,14,13,13,14,11,10,13,14,14,14,14,12,11,14,15,14,14,11,11,10
Ñuble,16,Bulnes,16102,7,7,8,8,6,6,6,6,6,7,6,5,6,6,6,6,6,6,5,6,5,5,5,5,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,2,3,3
Ñuble,16,Chillán,16101,7,7,7,6,5,7,7,7,7,8,6,5,8,7,7,7,7,6,5,7,6,5,5,5,4,3,4,3,4,4,4,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2
Ñuble,16,Chillán Viejo,16103,12,12,13,12,10,12,11,11,11,12,10,9,11,10,10,11,12,10,8,11,9,9,8,8,6,4,6,5,5,5,5,4,3,6,4,4,4,5,4,3,5,5,5,5,3,3,3
Ñuble,16,Cobquecura,16202,6,6,6,8,8,4,4,4,4,5,5,6,4,3,3,3,4,6,6,4,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2
Ñuble,16,Coelemu,16203,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,4,5,5,4,5,5,5,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,3,3,2,3,3,3,4,3,2,2
Ñuble,16,Coihueco,16302,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2
Ñuble,16,El Carmen,16104,6,6,6,6,6,5,6,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,3,5,4,5,4,4,4,5,4,5,4,4,4,4,5,4,3,3,3,4
Ñuble,16,Ninhue,16204,9,9,9,9,8,8,8,8,8,9,8,8,9,8,8,8,9,9,8,8,8,8,7,7,7,6,7,6,7,7,7,6,6,7,7,7,7,8,7,6,7,7,7,7,6,6,6
Ñuble,16,Pemuco,16105,7,7,7,7,6,6,6,5,6,6,6,5,5,5,5,5,6,6,5,5,5,5,5,5,4,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,4,2,2,2
Ñuble,16,Pinto,16106,4,4,4,4,4,3,3,3,3,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2
Ñuble,16,Portezuelo,16205,7,7,7,7,7,6,6,6,6,7,7,6,6,6,6,6,7,7,7,7,7,7,6,6,6,5,6,5,6,6,6,6,5,6,6,6,6,6,6,5,7,8,7,6,5,5,5
Ñuble,16,Quillón,16107,3,3,3,4,4,2,2,2,3,3,4,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Ñuble,16,Quirihue,16201,8,8,8,8,7,7,7,7,8,8,8,7,8,8,7,8,8,8,7,8,7,7,6,6,6,5,6,5,6,6,6,5,5,6,6,6,6,6,6,5,6,6,6,6,5,5,5
Ñuble,16,Ranquil,16206,27,27,29,29,27,23,22,23,23,25,26,22,22,22,22,22,26,26,23,24,22,21,20,20,17,14,17,14,17,17,17,16,14,18,18,18,18,18,17,14,18,20,18,18,13,13,13
Ñuble,16,San Carlos,16301,8,8,8,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,6,7,6,6,6,5,5,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4
Ñuble,16,San Fabián,16304,5,5,5,6,5,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3
Ñuble,16,San Ignacio,16108,7,7,8,8,7,7,7,7,7,8,7,6,7,7,6,7,7,7,6,7,6,5,6,6,5,4,4,4,4,4,4,4,3,5,5,4,4,4,4,3,4,4,5,6,3,3,3
Ñuble,16,San Nicolás,16305,7,7,7,7,7,6,6,6,7,7,7,6,6,6,6,7,7,7,7,6,6,6,6,6,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,4,7,5,5,5,4,4,4
Ñuble,16,Treguaco,16207,7,7,7,7,6,6,7,7,7,7,6,6,5,6,6,6,7,6,6,6,6,6,6,6,5,5,6,5,5,6,6,6,5,6,5,5,5,5,5,4,5,5,5,5,4,4,4
Ñuble,16,Yungay,16109,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ñuble,16,Ñiquén,16303,14,13,15,15,13,12,11,10,10,12,11,10,10,9,9,9,12,11,10,11,9,9,9,8,7,5,6,6,6,6,6,5,5,6,6,6,6,6,5,5,6,6,6,6,4,4,4
