Region,Codigo region,Comuna,Codigo comuna,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12
Maule,7,San Rafael,7110,14,14,16,14,14,13,12,11,11,13,11,10,11,11,10,11,14,11,11,13,9,10,9,8,6,5,7,6,6,6,6,5,4,6,6,7,6,7,5,4,6,6,7,6,3,3,3
Maule,7,Talca,7101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maule,7,Teno,7308,7,9,8,8,7,7,7,6,6,7,6,5,6,6,6,6,8,6,5,6,5,5,5,5,3,2,4,4,4,4,4,3,2,4,4,4,3,4,3,2,4,4,4,4,2,2,2
Maule,7,Vichuquén,7309,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maule,7,Villa Alegre,7407,18,18,18,17,15,17,15,14,14,16,14,12,14,13,13,13,16,14,13,15,13,13,11,10,8,6,9,8,8,9,8,7,6,8,8,8,8,9,7,6,8,8,8,8,5,5,5
Maule,7,Yerbas Buenas,7408,7,7,7,7,6,6,6,6,6,6,6,5,6,6,6,6,7,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,4,6,6,6,5,6,5,5,6,6,6,6,4,4,5
Metropolitana de Santiago,13,Alhué,13502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metropolitana de Santiago,13,Buin,13402,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2
Metropolitana de Santiago,13,Calera de Tango,13403,5,5,6,6,6,6,6,6,6,6,6,5,6,6,6,7,7,7,6,5,5,5,5,5,4,3,5,4,5,5,5,4,4,6,6,6,5,6,5,5,6,6,5,6,4,4,5
Metropolitana de Santiago,13,Cerrillos,13102,9,10,10,9,8,11,10,10,10,10,9,7,10,11,11,11,12,9,8,10,9,9,8,7,5,4,7,6,7,7,7,5,4,7,7,7,6,8,6,5,8,8,8,8,5,3,3
Metropolitana de Santiago,13,Cerro Navia,13103,7,6,7,6,6,7,7,7,7,7,6,6,7,7,7,8,8,7,7,7,7,6,6,6,5,4,5,5,5,6,6,5,4,5,6,6,5,6,5,5,6,6,6,6,5,5,5
Metropolitana de Santiago,13,Colina,13301,2,2,3,2,2,3,2,2,2,3,2,2,3,2,2,3,3,2,1,2,2,2,2,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Metropolitana de Santiago,13,Conchalí,13104,7,8,8,6,4,8,8,8,8,9,6,5,9,9,8,9,9,7,5,7,6,6,5,5,3,2,5,4,5,5,4,3,2,4,4,4,4,5,3,2,5,5,4,5,3,3,2
Metropolitana de Santiago,13,Curacaví,13503,4,4,4,5,4,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,3,3,2,3,2,2,2
Metropolitana de Santiago,13,El Bosque,13105,4,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,5,4,3,4,4,4,4,4,3,2,3,3,3,3,4,3,3,3,3,4,3,4,3,3,3,4,3,4,3,3,3
Metropolitana de Santiago,13,El Monte,13602,6,6,7,7,6,6,6,6,6,6,7,6,6,6,5,7,8,9,8,7,6,6,6,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4
Metropolitana de Santiago,13,Estación Central,13106,11,11,12,10,7,12,11,12,12,12,9,7,12,12,11,11,12,9,7,10,9,8,7,7,5,3,6,6,6,6,5,4,3,5,6,6,5,6,4,3,5,6,5,6,3,3,3
Metropolitana de Santiago,13,Huechuraba,13107,7,7,7,5,4,7,7,7,7,8,6,5,8,8,7,7,8,6,4,6,5,5,4,4,3,2,4,4,4,4,4,2,2,3,4,4,4,4,3,2,4,4,4,4,3,3,2
Metropolitana de Santiago,13,Independencia,13108,7,7,7,6,5,7,7,7,7,7,6,5,7,7,7,7,7,6,5,6,6,6,5,5,4,3,4,4,4,5,3,3,2,3,4,4,4,5,4,3,5,5,4,5,3,3,3
Metropolitana de Santiago,13,Isla de Maipo,13603,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,5,6,7,6,5,5,6,5,5,4,3,4,4,4,5,5,4,3,4,5,5,5,5,5,4,5,5,5,5,3,3,3
Metropolitana de Santiago,13,La Cisterna,13109,10,9,10,8,7,9,10,10,10,10,8,7,10,10,10,11,11,9,7,9,8,8,8,8,6,4,7,7,7,7,7,5,4,7,8,8,7,8,6,5,8,8,7,8,5,5,4
Metropolitana de Santiago,13,La Florida,13110,6,6,6,5,5,6,6,6,6,7,6,5,6,6,6,7,7,6,5,6,5,5,5,5,3,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,3,3,3
Metropolitana de Santiago,13,La Granja,13111,9,10,10,10,8,10,10,10,10,10,8,7,10,11,11,12,12,10,7,9,9,9,9,8,6,5,8,7,7,7,7,6,5,7,8,8,7,8,7,6,8,8,8,9,6,6,5
Metropolitana de Santiago,13,La Pintana,13112,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3
Metropolitana de Santiago,13,La Reina,13113,9,10,10,9,8,10,10,11,11,12,10,8,11,11,11,12,12,10,8,10,9,8,8,7,6,5,7,7,7,8,6,5,4,6,6,6,6,6,5,5,6,6,6,6,5,5,5
Metropolitana de Santiago,13,Lampa,13302,4,4,4,3,2,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,3,3,2,1,3,3,3,3,3,2,1,3,3,3,3,3,2,2,3,3,3,3,2,2,2
Metropolitana de Santiago,13,Las Condes,13114,7,7,7,5,4,7,8,8,8,8,6,4,8,8,8,9,9,5,4,7,5,5,4,4,3,2,4,4,4,4,2,2,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2
Metropolitana de Santiago,13,Lo Barnechea,13115,3,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,2,3,2,1,2,2,2,3,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1
Metropolitana de Santiago,13,Lo Espejo,13116,8,8,8,7,7,8,8,8,8,8,7,6,8,9,8,9,9,8,6,7,7,8,8,7,6,5,7,7,7,7,7,6,5,7,8,7,7,6,5,4,6,6,6,6,4,4,3
Metropolitana de Santiago,13,Lo Prado,13117,6,6,6,6,5,7,7,7,8,9,8,7,8,7,7,8,8,7,6,7,6,6,6,6,5,4,5,5,5,5,5,5,4,5,6,6,6,6,5,5,6,6,5,6,5,5,5
Metropolitana de Santiago,13,Macul,13118,7,7,8,6,5,8,8,8,8,8,6,5,8,8,9,9,9,6,5,7,6,6,6,6,4,3,5,5,5,6,4,3,3,4,4,4,4,4,3,3,4,4,4,4,3,3,3
Metropolitana de Santiago,13,Maipú,13119,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1
Metropolitana de Santiago,13,María Pinto,13504,7,7,7,8,7,6,6,7,7,7,8,7,7,6,6,9,9,9,9,7,7,7,6,6,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,7,5,5,5
Metropolitana de Santiago,13,Melipilla,13501,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metropolitana de Santiago,13,Padre Hurtado,13604,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,5,5,4,3,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4
Metropolitana de Santiago,13,Paine,13404,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Metropolitana de Santiago,13,Pedro Aguirre Cerda,13121,8,8,8,7,5,8,8,9,9,9,7,5,8,9,8,9,9,7,5,8,7,7,7,7,5,4,6,5,6,6,6,5,4,6,7,6,6,6,5,3,5,5,5,5,4,4,3
Metropolitana de Santiago,13,Peñaflor,13605,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Metropolitana de Santiago,13,Peñalolén,13122,4,5,5,5,4,5,5,6,6,6,5,4,5,6,5,6,6,5,5,5,5,5,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,3,4,3,3,3
Metropolitana de Santiago,13,Pirque,13202,3,3,3,3,3,3,3,3,3,5,5,4,4,3,3,3,3,3,2,2,2,2,3,4,3,3,4,4,4,3,2,3,3,3,4,3,4,3,2,3,3,3,2,3,2,2,3
Metropolitana de Santiago,13,Providencia,13123,12,12,13,8,6,12,13,13,14,14,8,7,13,14,13,15,15,8,6,11,9,8,7,7,4,3,5,5,6,7,3,3,2,4,4,4,4,4,3,3,4,4,4,4,2,2,2
Metropolitana de Santiago,13,Pudahuel,13124,5,6,6,5,4,6,6,6,6,6,5,4,6,6,6,6,6,5,5,6,5,5,4,4,3,2,4,4,4,4,4,3,2,4,4,4,4,4,3,2,4,4,4,4,3,3,2
Metropolitana de Santiago,13,Puente Alto,13201,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Metropolitana de Santiago,13,Quilicura,13125,3,4,4,2,2,4,4,4,4,4,2,1,4,4,4,4,4,2,1,3,3,3,3,3,1,0,2,2,2,2,2,1,0,2,3,2,2,2,1,1,2,2,2,2,1,1,1
Metropolitana de Santiago,13,Quinta Normal,13126,7,7,7,6,5,7,7,7,7,8,6,5,7,7,7,7,7,6,5,6,6,6,5,5,4,3,5,4,4,5,4,3,3,4,5,5,4,5,4,3,5,5,4,5,3,3,3
Metropolitana de Santiago,13,Recoleta,13127,7,7,7,6,5,7,7,7,8,8,6,5,8,8,7,7,7,6,4,6,5,5,5,5,3,2,4,4,4,5,3,2,2,3,4,4,3,4,3,2,4,4,4,4,3,3,2
Metropolitana de Santiago,13,Renca,13128,6,6,6,4,4,6,6,6,6,7,5,4,6,6,6,6,6,4,3,5,5,5,4,4,3,2,4,4,4,4,3,2,2,3,4,4,4,4,3,2,4,4,4,4,2,2,2
Metropolitana de Santiago,13,San Bernardo,13401,3,3,4,3,3,4,4,3,4,4,3,2,3,3,3,4,4,3,2,3,3,3,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Metropolitana de Santiago,13,San Joaquín,13129,10,10,11,8,6,11,11,11,11,13,8,7,12,12,13,12,12,8,6,10,8,8,7,7,5,3,6,6,6,6,5,4,3,5,6,6,5,5,4,3,5,5,5,5,3,3,3
Metropolitana de Santiago,13,San José de Maipo,13203,4,3,4,5,5,4,4,3,3,3,3,3,2,2,2,3,3,4,4,3,2,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
Metropolitana de Santiago,13,San Miguel,13130,7,7,7,6,5,7,7,7,7,8,6,5,7,7,7,7,7,6,4,6,6,6,5,5,4,3,4,4,4,5,4,3,2,5,5,5,5,5,4,3,5,5,4,5,3,3,3
Metropolitana de Santiago,13,San Pedro,13505,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Metropolitana de Santiago,13,San Ramón,13131,7,7,7,6,6,7,7,8,8,8,7,6,7,7,7,7,7,6,5,6,5,5,6,5,4,3,4,5,5,5,5,4,3,5,6,6,6,6,5,5,6,6,6,6,4,4,4
Metropolitana de Santiago,13,Santiago,13101,7,7,7,5,4,7,7,7,8,8,5,4,7,8,7,7,7,5,3,6,5,5,4,4,2,1,3,3,3,4,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Metropolitana de Santiago,13,Talagante,13601,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,1,2,1
Metropolitana de Santiago,13,Tiltil,13303,7,7,8,8,7,7,6,6,6,9,8,7,7,6,5,7,8,7,7,6,6,5,5,5,4,3,4,4,4,4,4,3,2,4,4,4,4,4,3,3,4,4,4,4,2,2,2
Metropolitana de Santiago,13,Vitacura,13132,9,9,9,7,6,10,10,11,11,11,8,6,11,12,11,12,12,8,6,8,7,7,6,6,4,3,5,5,5,6,3,3,2,3,3,3,3,4,3,3,3,4,3,4,3,3,3
Metropolitana de Santiago,13,Ñuñoa,13120,7,8,8,6,5,8,8,8,9,9,7,6,8,9,8,10,10,7,6,8,7,7,6,6,4,4,5,5,6,6,4,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3
Tarapacá,1,Alto Hospicio,1107,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0
Tarapacá,1,Camiña,1402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarapacá,1,Colchane,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarapacá,1,Huara,1404,4,4,4,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1
Tarapacá,1,Iquique,1101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarapacá,1,Pica,1405,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1
Tarapacá,1,Pozo Almonte,1401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0
Valparaíso,5,Algarrobo,5602,4,4,4,4,4,3,2,2,2,3,3,3,2,2,2,2,3,4,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1
Valparaíso,5,Cabildo,5402,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Valparaíso,5,Calle Larga,5302,9,9,9,9,8,9,9,9,10,10,9,8,9,9,9,11,12,10,10,10,9,9,10,9,8,7,8,8,8,8,9,8,7,9,9,9,9,9,9,7,9,9,9,9,8,9,8
Valparaíso,5,Cartagena,5603,9,9,9,10,8,7,7,6,7,7,8,7,6,7,6,7,7,8,8,6,6,6,6,6,5,4,5,5,6,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4
Valparaíso,5,Casablanca,5102,5,5,6,6,5,4,4,4,4,5,5,4,4,4,4,4,5,5,4,4,3,3,3,3,2,1,2,2,3,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Valparaíso,5,Catemu,5702,6,6,7,7,7,7,6,6,7,7,6,6,7,7,6,7,7,7,6,7,6,6,6,6,5,4,5,5,5,5,5,5,4,6,6,6,6,6,6,5,6,6,6,6,5,5,5
Valparaíso,5,Concón,5103,7,7,8,8,7,7,7,7,7,7,6,5,6,6,6,7,7,6,5,6,5,5,5,5,3,2,4,4,4,4,4,3,2,4,5,4,4,5,4,3,5,5,4,4,3,3,2
Valparaíso,5,El Quisco,5604,5,5,5,6,5,3,3,3,3,3,4,4,2,2,2,3,3,4,4,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Valparaíso,5,El Tabo,5605,10,10,10,12,10,7,6,5,5,6,8,7,5,5,4,5,6,8,7,5,4,4,4,4,4,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
Valparaíso,5,Hijuelas,5503,11,11,12,11,11,11,10,10,9,11,9,9,9,9,9,10,11,9,9,9,9,9,8,8,6,5,7,7,7,8,8,6,5,7,8,7,7,7,6,6,8,8,7,7,3,6,6
Valparaíso,5,Isla de Pascua,5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valparaíso,5,Juan Fernández,5104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valparaíso,5,La Cruz,5504,8,9,9,8,8,9,8,9,8,9,8,8,9,9,8,8,9,8,7,8,7,7,7,7,6,5,6,6,6,6,7,6,5,7,7,7,7,7,6,5,7,7,7,7,6,6,5
Valparaíso,5,La Ligua,5401,4,4,5,5,4,4,3,3,3,4,4,3,3,3,3,3,4,4,4,3,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
Valparaíso,5,Limache,5802,6,6,7,7,6,6,6,6,6,6,6,5,6,6,6,7,7,7,6,6,5,5,5,5,4,3,4,4,4,4,5,4,3,5,5,5,4,5,4,3,5,5,5,5,3,3,3
Valparaíso,5,Los Andes,5301,6,6,6,5,5,6,6,6,6,6,5,5,6,6,6,6,7,6,5,6,6,6,5,5,4,3,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,4,4
Valparaíso,5,Nogales,5506,5,5,6,5,5,5,4,4,4,5,4,4,4,3,3,3,4,4,4,3,3,3,2,3,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Valparaíso,5,Olmué,5803,3,3,5,4,4,3,3,3,3,3,4,3,3,3,3,3,4,5,4,4,3,4,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2
Valparaíso,5,Panquehue,5704,17,17,18,17,16,18,17,17,18,19,17,15,18,18,17,20,21,18,17,19,17,17,17,16,14,12,15,15,15,16,18,14,12,16,16,17,16,17,16,14,17,17,16,17,13,15,13
Valparaíso,5,Papudo,5403,14,14,15,16,14,10,9,9,9,10,11,9,7,7,7,8,9,10,10,8,7,7,6,7,5,5,6,6,5,5,5,5,4,5,6,6,6,6,5,5,6,6,6,6,4,4,4
Valparaíso,5,Petorca,5404,2,2,3,3,2,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3,2,2,2
Valparaíso,5,Puchuncaví,5105,7,7,7,8,7,5,5,5,6,6,6,5,4,4,4,4,4,5,5,4,3,3,3,3,3,2,3,3,2,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2
Valparaíso,5,Putaendo,5705,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,3,2
Valparaíso,5,Quillota,5501,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,5,5,4,3,4,3,3,3,3,2,2,3,2,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,2,2,2
Valparaíso,5,Quilpué,5801,3,3,3,3,2,3,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1
Valparaíso,5,Quintero,5107,6,6,6,7,7,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,2,2
Valparaíso,5,Rinconada,5303,24,25,25,22,21,24,24,25,26,27,23,21,24,25,24,34,32,27,26,28,26,26,24,23,19,15,22,22,22,23,24,19,16,22,23,23,23,24,21,18,24,24,23,23,17,18,17
Valparaíso,5,San Antonio,5601,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1
Valparaíso,5,San Esteban,5304,6,6,6,5,5,6,6,6,7,7,5,5,6,6,6,7,7,6,5,6,6,6,6,5,4,3,5,5,5,5,6,4,4,5,5,5,5,5,4,4,5,5,5,5,4,4,4
Valparaíso,5,San Felipe,5701,5,5,6,5,5,6,6,6,6,6,5,5,6,6,6,6,7,6,5,6,5,5,5,5,4,3,5,4,4,4,5,4,3,5,5,5,5,5,5,4,5,5,5,5,4,4,3
Valparaíso,5,Santa María,5706,6,6,6,6,5,6,6,7,7,7,5,5,6,6,6,8,8,6,6,7,6,7,6,6,5,4,5,5,5,6,6,5,4,6,6,6,6,6,5,4,6,6,5,6,4,5,4
Valparaíso,5,Santo Domingo,5606,8,8,8,8,6,6,6,6,7,7,7,6,6,6,6,7,7,7,6,6,5,5,5,5,4,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,6,6,5,4,4,4
Valparaíso,5,Valparaíso,5101,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Valparaíso,5,Villa Alemana,5804,4,4,5,5,4,4,4,5,5,5,5,4,4,5,5,5,5,5,4,4,4,4,4,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,2
Valparaíso,5,Viña del Mar,5109,3,3,3,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Valparaíso,5,Zapallar,5405,28,26,28,32,26,18,17,19,20,22,23,18,13,12,12,14,17,22,20,13,13,14,13,13,12,10,11,11,11,11,11,9,9,11,12,11,11,12,10,9,11,12,12,12,9,9,8
Ñuble,16,Bulnes,16102,5,5,5,6,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,1
Ñuble,16,Chillán,16101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ñuble,16,Chillán Viejo,16103,12,12,13,12,10,12,11,11,10,12,10,8,10,10,10,10,12,10,8,10,9,8,8,8,6,4,6,5,5,5,5,4,3,6,4,4,4,4,4,3,5,5,5,5,3,3,3
Ñuble,16,Cobquecura,16202,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Ñuble,16,Coelemu,16203,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1
Ñuble,16,Coihueco,16302,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ñuble,16,El Carmen,16104,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,4,5,5,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3
Ñuble,16,Ninhue,16204,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,9,8,8,8,8,8,7,7,6,6,6,6,6,7,7,6,6,7,7,7,7,7,7,6,7,7,7,7,5,6,6
Ñuble,16,Pemuco,16105,5,6,6,6,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
Ñuble,16,Pinto,16106,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1
Ñuble,16,Portezuelo,16205,7,7,7,7,7,6,6,6,6,7,7,6,6,6,6,6,7,7,7,7,7,7,6,6,6,5,6,5,6,6,6,6,5,6,6,6,6,6,6,5,7,8,7,6,5,5,5
Ñuble,16,Quillón,16107,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1
Ñuble,16,Quirihue,16201,8,8,8,7,7,7,7,7,7,8,7,7,7,7,7,7,8,8,7,8,7,7,6,6,5,5,6,5,6,6,6,5,5,6,6,6,6,6,6,5,6,6,6,6,5,5,5
Ñuble,16,Ranquil,16206,21,21,22,23,22,18,17,17,17,19,21,18,17,17,17,17,19,20,19,18,16,15,15,15,13,11,13,11,13,13,13,12,10,14,14,14,14,14,13,11,14,16,14,13,10,10,10
Ñuble,16,San Carlos,16301,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,2,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ñuble,16,San Fabián,16304,4,3,3,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Ñuble,16,San Ignacio,16108,6,6,6,6,5,6,6,6,6,7,6,5,6,6,5,6,6,5,5,5,5,4,5,5,4,3,3,3,3,3,3,3,2,4,3,3,3,3,3,2,3,3,4,5,2,2,2
Ñuble,16,San Nicolás,16305,7,7,7,7,7,6,6,6,7,7,6,6,6,6,6,7,7,7,7,6,6,6,6,6,5,4,5,4,5,5,5,4,4,5,5,5,5,5,5,4,7,5,5,5,4,4,4
